plan_id,case_label,site_group,true_model_id,true_model_label,comparator_id,comparator_label,metric,label,units,true_value,comparator_value,true_minus_comparator,favors_true_sink
case09,Deep parotid / infratemporal fossa bulky mass,deep_parotid_infratemporal,true_vessel_sink,"Bystander, anatomical vascular sink",no_sink,"Bystander, no vascular sink",ptv_d95,PTV D95,Gy,16.978223037719726,17.47030601501465,-0.492082977294924,False
case09,Deep parotid / infratemporal fossa bulky mass,deep_parotid_infratemporal,true_vessel_sink,"Bystander, anatomical vascular sink",no_sink,"Bystander, no vascular sink",pvdr,PVDR,ratio,1.239962382307313,1.3517219097338815,-0.11175952742656858,False
case09,Deep parotid / infratemporal fossa bulky mass,deep_parotid_infratemporal,true_vessel_sink,"Bystander, anatomical vascular sink",no_sink,"Bystander, no vascular sink",spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,Gy,20.362246344644774,20.623940626933976,-0.2616942822892021,True
case09,Deep parotid / infratemporal fossa bulky mass,deep_parotid_infratemporal,true_vessel_sink,"Bystander, anatomical vascular sink",no_sink,"Bystander, no vascular sink",spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,Gy,17.530396896198592,17.806077909374306,-0.2756810131757135,True
case09,Deep parotid / infratemporal fossa bulky mass,deep_parotid_infratemporal,true_vessel_sink,"Bystander, anatomical vascular sink",no_sink,"Bystander, no vascular sink",brainstem_d2,Brainstem D2,Gy,32.899916076660155,34.27045547485352,-1.3705393981933653,True
case09,Deep parotid / infratemporal fossa bulky mass,deep_parotid_infratemporal,true_vessel_sink,"Bystander, anatomical vascular sink",no_sink,"Bystander, no vascular sink",parotid_r_mean,Parotid R mean,Gy,27.127560609759705,28.35857380568379,-1.2310131959240849,True
case09,Deep parotid / infratemporal fossa bulky mass,deep_parotid_infratemporal,true_vessel_sink,"Bystander, anatomical vascular sink",no_sink,"Bystander, no vascular sink",outside_gtv_d2,Outside-GTV D2,Gy,24.021983871459963,24.41628059387207,-0.39429672241210767,True
case09,Deep parotid / infratemporal fossa bulky mass,deep_parotid_infratemporal,true_vessel_sink,"Bystander, anatomical vascular sink",no_sink,"Bystander, no vascular sink",oar_adjacent_outside_gtv_mean,OAR-adjacent outside-GTV mean,Gy,14.487491341132083,15.030362447725764,-0.5428711065936813,True
case09,Deep parotid / infratemporal fossa bulky mass,deep_parotid_infratemporal,true_vessel_sink,"Bystander, anatomical vascular sink",mirror_lr_sink,"Bystander, mirrored left-right vessel sink",ptv_d95,PTV D95,Gy,16.978223037719726,16.978223037719726,0.0,False
case09,Deep parotid / infratemporal fossa bulky mass,deep_parotid_infratemporal,true_vessel_sink,"Bystander, anatomical vascular sink",mirror_lr_sink,"Bystander, mirrored left-right vessel sink",pvdr,PVDR,ratio,1.239962382307313,1.239962382307313,0.0,False
case09,Deep parotid / infratemporal fossa bulky mass,deep_parotid_infratemporal,true_vessel_sink,"Bystander, anatomical vascular sink",mirror_lr_sink,"Bystander, mirrored left-right vessel sink",spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,Gy,20.362246344644774,20.362246344644774,0.0,False
case09,Deep parotid / infratemporal fossa bulky mass,deep_parotid_infratemporal,true_vessel_sink,"Bystander, anatomical vascular sink",mirror_lr_sink,"Bystander, mirrored left-right vessel sink",spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,Gy,17.530396896198592,17.530396896198592,0.0,False
case09,Deep parotid / infratemporal fossa bulky mass,deep_parotid_infratemporal,true_vessel_sink,"Bystander, anatomical vascular sink",mirror_lr_sink,"Bystander, mirrored left-right vessel sink",brainstem_d2,Brainstem D2,Gy,32.899916076660155,32.899916076660155,0.0,False
case09,Deep parotid / infratemporal fossa bulky mass,deep_parotid_infratemporal,true_vessel_sink,"Bystander, anatomical vascular sink",mirror_lr_sink,"Bystander, mirrored left-right vessel sink",parotid_r_mean,Parotid R mean,Gy,27.127560609759705,27.127560609759705,0.0,False
case09,Deep parotid / infratemporal fossa bulky mass,deep_parotid_infratemporal,true_vessel_sink,"Bystander, anatomical vascular sink",mirror_lr_sink,"Bystander, mirrored left-right vessel sink",outside_gtv_d2,Outside-GTV D2,Gy,24.021983871459963,24.021983871459963,0.0,False
case09,Deep parotid / infratemporal fossa bulky mass,deep_parotid_infratemporal,true_vessel_sink,"Bystander, anatomical vascular sink",mirror_lr_sink,"Bystander, mirrored left-right vessel sink",oar_adjacent_outside_gtv_mean,OAR-adjacent outside-GTV mean,Gy,14.487491341132083,14.487491341132083,0.0,False
case09,Deep parotid / infratemporal fossa bulky mass,deep_parotid_infratemporal,true_vessel_sink,"Bystander, anatomical vascular sink",shifted_sink_12mm_ap,"Bystander, vessel sink shifted 12 mm anterior",ptv_d95,PTV D95,Gy,16.978223037719726,17.24767608642578,-0.2694530487060547,False
case09,Deep parotid / infratemporal fossa bulky mass,deep_parotid_infratemporal,true_vessel_sink,"Bystander, anatomical vascular sink",shifted_sink_12mm_ap,"Bystander, vessel sink shifted 12 mm anterior",pvdr,PVDR,ratio,1.239962382307313,1.2727131570433972,-0.03275077473608423,False
case09,Deep parotid / infratemporal fossa bulky mass,deep_parotid_infratemporal,true_vessel_sink,"Bystander, anatomical vascular sink",shifted_sink_12mm_ap,"Bystander, vessel sink shifted 12 mm anterior",spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,Gy,20.362246344644774,20.351667802912164,0.010578541732609636,False
case09,Deep parotid / infratemporal fossa bulky mass,deep_parotid_infratemporal,true_vessel_sink,"Bystander, anatomical vascular sink",shifted_sink_12mm_ap,"Bystander, vessel sink shifted 12 mm anterior",spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,Gy,17.530396896198592,17.521616259534554,0.00878063666403861,False
case09,Deep parotid / infratemporal fossa bulky mass,deep_parotid_infratemporal,true_vessel_sink,"Bystander, anatomical vascular sink",shifted_sink_12mm_ap,"Bystander, vessel sink shifted 12 mm anterior",brainstem_d2,Brainstem D2,Gy,32.899916076660155,34.04496688842774,-1.1450508117675824,True
case09,Deep parotid / infratemporal fossa bulky mass,deep_parotid_infratemporal,true_vessel_sink,"Bystander, anatomical vascular sink",shifted_sink_12mm_ap,"Bystander, vessel sink shifted 12 mm anterior",parotid_r_mean,Parotid R mean,Gy,27.127560609759705,26.522566801128967,0.6049938086307378,False
case09,Deep parotid / infratemporal fossa bulky mass,deep_parotid_infratemporal,true_vessel_sink,"Bystander, anatomical vascular sink",shifted_sink_12mm_ap,"Bystander, vessel sink shifted 12 mm anterior",outside_gtv_d2,Outside-GTV D2,Gy,24.021983871459963,23.964999618530275,0.056984252929687784,False
case09,Deep parotid / infratemporal fossa bulky mass,deep_parotid_infratemporal,true_vessel_sink,"Bystander, anatomical vascular sink",shifted_sink_12mm_ap,"Bystander, vessel sink shifted 12 mm anterior",oar_adjacent_outside_gtv_mean,OAR-adjacent outside-GTV mean,Gy,14.487491341132083,14.340789018644726,0.14670232248735715,False
