plan_id,case_label,comparator_id,comparator_label,metric,label,units,n_repeats,mean_true_minus_comparator,std_repeat_delta,min_delta,max_delta,p2_5_delta,p97_5_delta,mean_delta_ci_lower,mean_delta_ci_upper,bio_sigma_for_delta,combined_sigma,combined_95pct_noise_band,abs_mean_over_combined_sigma,favors_true_sink,exceeds_1sigma_noise_band,exceeds_95pct_noise_band,mean_delta_ci_excludes_zero
case02,Left maxillary sinus crescent abutting orbit,local_dropout_sink_20mm,"Bystander, local vessel dropout within 20 mm of GTV",spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,Gy,9,-0.2279349414633073,0.004030122353703155,-0.2340011520428611,-0.22173648567068938,-0.23394002187620727,-0.22195320716961361,-0.2304828828418008,-0.2253336751388485,0.02209242059849925,0.022457001894438444,0.04401572371309935,10.149838457276713,True,True,True,True
case02,Left maxillary sinus crescent abutting orbit,local_dropout_sink_20mm,"Bystander, local vessel dropout within 20 mm of GTV",brainstem_d2,Brainstem D2,Gy,9,-0.2558093516031895,0.10323118102564227,-0.5097436523437473,-0.16113212585448977,-0.4771778717041002,-0.16334838867187287,-0.32663787926567867,-0.19805366664462493,0.00034736647075023474,0.10323176545721732,0.20233426029614596,2.4780100434222003,True,True,True,True
case02,Left maxillary sinus crescent abutting orbit,local_dropout_sink_20mm,"Bystander, local vessel dropout within 20 mm of GTV",parotid_r_mean,Parotid R mean,Gy,9,0.01110259371440694,0.0020751184628444827,0.008022767847234658,0.015085697655726094,0.008222244701000303,0.014638435407118422,0.009762435254257329,0.012435745062049442,0.05146535316557346,0.05150717127829911,0.10095405570546626,0.21555432843357603,False,False,False,True
case02,Left maxillary sinus crescent abutting orbit,local_dropout_sink_20mm,"Bystander, local vessel dropout within 20 mm of GTV",outside_gtv_d2,Outside-GTV D2,Gy,9,-0.017961544460721117,0.014881902828151558,-0.05599479675294816,-0.00526809692382102,-0.049754257202167196,-0.0058762359619080945,-0.02845738728841714,-0.010000132454766913,0.0,0.014881902828151558,0.029168529543177054,1.2069387005231555,True,True,False,True
case02,Left maxillary sinus crescent abutting orbit,local_dropout_sink_20mm,"Bystander, local vessel dropout within 20 mm of GTV",oar_adjacent_outside_gtv_mean,OAR-adjacent outside-GTV mean,Gy,9,-0.21877344770436066,0.004588760631781264,-0.22591598742571328,-0.2107862954438744,-0.2254277212139641,-0.21116257412051737,-0.221749357869911,-0.21561398847370988,0.0,0.004588760631781264,0.008993970838291277,47.67593371272391,True,True,True,True
case02,Left maxillary sinus crescent abutting orbit,randomized_displacement_sink,"Bystander, randomized anatomy-constrained vessel displacement",ptv_d95,PTV D95,Gy,9,-0.8364656024509011,0.10787926651087434,-1.0353679656982422,-0.6813903808593729,-1.0197512817382814,-0.6878588104248031,-0.9084373107221403,-0.7647378595670062,0.3956501309548962,0.4100938456835835,0.8037839375398236,2.039693136717525,False,True,True,True
case02,Left maxillary sinus crescent abutting orbit,randomized_displacement_sink,"Bystander, randomized anatomy-constrained vessel displacement",pvdr,PVDR,ratio,9,0.02004469848119777,0.0016384736790800926,0.016382678554828667,0.021750605943250845,0.016836553456872273,0.021734940269707216,0.018858380569104587,0.020990932252870746,0.002239658936019717,0.0027750077741749164,0.005439015237382836,7.2232945319072455,True,True,True,True
case02,Left maxillary sinus crescent abutting orbit,randomized_displacement_sink,"Bystander, randomized anatomy-constrained vessel displacement",spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,Gy,9,-0.2931874126108597,0.003946563925378753,-0.2987712319180922,-0.2843103901902957,-0.2984099786519259,-0.28561164083204815,-0.29559603950473967,-0.2907047385924115,0.03851846227193974,0.03872011496124393,0.0758914253240381,7.571966480583008,True,True,True,True
case02,Left maxillary sinus crescent abutting orbit,randomized_displacement_sink,"Bystander, randomized anatomy-constrained vessel displacement",spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,Gy,9,-0.1724138854821968,0.005042263465072951,-0.1814605559317357,-0.1613145211837228,-0.18018503635117752,-0.1630064078863569,-0.1758241357794743,-0.16888378213134353,0.02209242059849925,0.022660526665375706,0.04441463226413638,7.60855597172142,True,True,True,True
case02,Left maxillary sinus crescent abutting orbit,randomized_displacement_sink,"Bystander, randomized anatomy-constrained vessel displacement",brainstem_d2,Brainstem D2,Gy,9,-0.2447719319661456,0.10479537561830332,-0.49937286376952983,-0.141000137329101,-0.46794471740722654,-0.1465956268310542,-0.3229944765302862,-0.18845698462592278,0.00034736647075023474,0.10479595132659603,0.20540006460012822,2.3357002715049093,True,True,True,True
case02,Left maxillary sinus crescent abutting orbit,randomized_displacement_sink,"Bystander, randomized anatomy-constrained vessel displacement",parotid_r_mean,Parotid R mean,Gy,9,-0.20911448456756737,0.030308421348833207,-0.25004040641014047,-0.1657806049693713,-0.24981905838455837,-0.1657873604996035,-0.22853989027432198,-0.1904027273491711,0.05146535316557346,0.059726735898721364,0.11706440236149387,3.5011872224553313,True,True,True,True
case02,Left maxillary sinus crescent abutting orbit,randomized_displacement_sink,"Bystander, randomized anatomy-constrained vessel displacement",outside_gtv_d2,Outside-GTV D2,Gy,9,-0.021591652764214646,0.015907310617741293,-0.06345710754396094,-0.00973472595212499,-0.05615463256837146,-0.010183258056621725,-0.03337027443780213,-0.013374147415157564,0.0,0.015907310617741293,0.031178328810772933,1.3573414943022268,True,True,False,True
case02,Left maxillary sinus crescent abutting orbit,randomized_displacement_sink,"Bystander, randomized anatomy-constrained vessel displacement",oar_adjacent_outside_gtv_mean,OAR-adjacent outside-GTV mean,Gy,9,-0.21405149913338523,0.017171177867969893,-0.23644479211436042,-0.17790083310340954,-0.23511497302877657,-0.18112592853770765,-0.2247914467242771,-0.2018814555799974,0.0,0.017171177867969893,0.03365550862122099,12.465743513883478,True,True,True,True
case02,Left maxillary sinus crescent abutting orbit,uniform_body_sink_mass_matched,"Bystander, uniform body sink (mass matched)",ptv_d95,PTV D95,Gy,9,0.45259168412950285,0.1667596647749795,0.15799822807312047,0.7771016120910659,0.18925708770751976,0.734310951232911,0.34649988638030116,0.5595645667446987,0.3956501309548962,0.4293574407419651,0.8415405838542516,1.054113987980241,True,True,False,True
case02,Left maxillary sinus crescent abutting orbit,uniform_body_sink_mass_matched,"Bystander, uniform body sink (mass matched)",pvdr,PVDR,ratio,9,0.024467401703458465,0.003845693252636489,0.019623075866424422,0.032694586471557985,0.019747522643645477,0.031602906593644196,0.022058898629082592,0.02716704845364272,0.002239658936019717,0.0044503290600883426,0.00872264495777315,5.4978859704753535,True,True,True,True
case02,Left maxillary sinus crescent abutting orbit,uniform_body_sink_mass_matched,"Bystander, uniform body sink (mass matched)",spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,Gy,9,1.1822573486946872,0.013705228288657329,1.1472577284540009,1.1961472016362116,1.1529147341565689,1.1951545885828132,1.1726296990806175,1.1894029741518914,0.03851846227193974,0.040884046011116094,0.08013273018178754,28.91732751629424,False,True,True,True
case02,Left maxillary sinus crescent abutting orbit,uniform_body_sink_mass_matched,"Bystander, uniform body sink (mass matched)",spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,Gy,9,0.901100384975265,0.004873682984272762,0.8936719036775553,0.9075847029214188,0.8939757291512492,0.9073308314444712,0.8978951031452826,0.9041798133497596,0.02209242059849925,0.02262361230511573,0.04434228011802683,39.830084286385386,False,True,True,True
case02,Left maxillary sinus crescent abutting orbit,uniform_body_sink_mass_matched,"Bystander, uniform body sink (mass matched)",brainstem_d2,Brainstem D2,Gy,9,1.7646747080485048,0.18282734014341365,1.3198870086669956,1.9400720977783266,1.3765800476074255,1.9297203216552787,1.6321047604878776,1.8647009294297978,0.00034736647075023474,0.18282767013606138,0.3583422334666803,9.652120528228709,False,True,True,True
case02,Left maxillary sinus crescent abutting orbit,uniform_body_sink_mass_matched,"Bystander, uniform body sink (mass matched)",parotid_r_mean,Parotid R mean,Gy,9,0.23004714419143366,0.05952244492744698,0.1662892167014305,0.3454660991225582,0.16873032384448577,0.3408081699140146,0.19472571221900442,0.27215441143439145,0.05146535316557346,0.07868674619399484,0.15422602254022988,2.923581865035744,False,True,True,True
case02,Left maxillary sinus crescent abutting orbit,uniform_body_sink_mass_matched,"Bystander, uniform body sink (mass matched)",outside_gtv_d2,Outside-GTV D2,Gy,9,1.1039560106065502,0.07707826829875898,0.9436378479003693,1.17596855163573,0.9550238800048667,1.175957260131824,1.050333512624099,1.1498229461246001,0.0,0.07707826829875898,0.1510734058655676,14.322532601894544,False,True,True,True
case02,Left maxillary sinus crescent abutting orbit,uniform_body_sink_mass_matched,"Bystander, uniform body sink (mass matched)",oar_adjacent_outside_gtv_mean,OAR-adjacent outside-GTV mean,Gy,9,0.2989940524363512,0.014714847898933925,0.2777991457133453,0.3246183723572553,0.27993952450352283,0.3235021406270505,0.2895214581253798,0.308857560915286,0.0,0.014714847898933925,0.028841101881910493,20.319207815801683,False,True,True,True
case03,Base-of-tongue / oropharynx bilobed central mass,no_sink,"Bystander, no vascular sink",ptv_d95,PTV D95,Gy,9,-2.1102865007188587,0.6111349638106661,-3.506383180618286,-1.5310211181640625,-3.361199378967285,-1.531548833847046,-2.5542891661326093,-1.7673529068628948,0.27976689057555265,0.6721275601060988,1.3173700178079535,3.1397113077549434,False,True,True,True
case03,Base-of-tongue / oropharynx bilobed central mass,no_sink,"Bystander, no vascular sink",pvdr,PVDR,ratio,9,-0.18323841148107906,0.00336721292947317,-0.18770961809613396,-0.17716674015301592,-0.18753915895956572,-0.17769981600366225,-0.18538096318305725,-0.18089053350481027,0.0015836780212045896,0.003721042728491272,0.007293243747842893,49.243834282809914,False,True,True,True
case03,Base-of-tongue / oropharynx bilobed central mass,no_sink,"Bystander, no vascular sink",spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,Gy,9,-0.8347624839780848,0.01802989550502552,-0.8583789909564068,-0.8025073731263319,-0.856870685078411,-0.8041393683355679,-0.8462362254005519,-0.8221209400410154,0.02723666587336678,0.03266363574098208,0.06402072605232487,25.556324794876815,True,True,True,True
case03,Base-of-tongue / oropharynx bilobed central mass,no_sink,"Bystander, no vascular sink",spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,Gy,9,-0.3949978992302782,0.011797956921486217,-0.4070335278421098,-0.36844848882155645,-0.40639133487814616,-0.37191981916093225,-0.40171385719834046,-0.3868138160138615,0.015621700418024183,0.019576243548539683,0.03836943735513778,20.17741035203578,True,True,True,True
case03,Base-of-tongue / oropharynx bilobed central mass,no_sink,"Bystander, no vascular sink",brainstem_d2,Brainstem D2,Gy,9,-0.41642061021592824,0.10658741359147274,-0.5914430236816415,-0.25434371948242074,-0.577194519042969,-0.26294644165038933,-0.48395832316080756,-0.3433251936170783,0.0002456251870243295,0.10658769660637277,0.20891188534849062,3.906835624319429,True,True,True,True
case03,Base-of-tongue / oropharynx bilobed central mass,no_sink,"Bystander, no vascular sink",parotid_r_mean,Parotid R mean,Gy,9,-1.102515027017304,0.02596102322835965,-1.1505339246807669,-1.053716539132477,-1.146350596264155,-1.0606387144146558,-1.1199532306341464,-1.0858628441187674,0.03639150021953754,0.044702528063768725,0.0876169550049867,24.66337083765268,True,True,True,True
case03,Base-of-tongue / oropharynx bilobed central mass,no_sink,"Bystander, no vascular sink",outside_gtv_d2,Outside-GTV D2,Gy,9,-0.5573499255710183,0.17096751564630142,-0.724559974670413,-0.15190464019775973,-0.7201637802124047,-0.21149183654785664,-0.6591580011579725,-0.4347044988208366,0.0,0.17096751564630142,0.33509633066675076,3.259975577606608,True,True,True,True
case03,Base-of-tongue / oropharynx bilobed central mass,no_sink,"Bystander, no vascular sink",oar_adjacent_outside_gtv_mean,OAR-adjacent outside-GTV mean,Gy,9,-0.5599866884475327,0.015140289831960977,-0.5758923063459456,-0.5265593939851705,-0.57558281132196,-0.5304324098241537,-0.5692406835259514,-0.548912272252699,0.0,0.015140289831960977,0.029674968070643515,36.98652368367528,True,True,True,True
case03,Base-of-tongue / oropharynx bilobed central mass,ap_flip_sink,"Bystander, anterior-posterior flipped vessel sink",ptv_d95,PTV D95,Gy,9,0.750365416208903,1.045280472109832,-1.9888298511505127,1.5484473705291748,-1.5417014122009278,1.5396296501159668,0.0013445072703891447,1.2838514526685076,0.3956501309548962,1.1176539229559301,2.190601688993623,0.6713754596095042,True,False,False,True
case03,Base-of-tongue / oropharynx bilobed central mass,ap_flip_sink,"Bystander, anterior-posterior flipped vessel sink",pvdr,PVDR,ratio,9,-0.2578540751345267,0.00909100961969302,-0.269877610680771,-0.2413182636879001,-0.26935868164828214,-0.2421593444827026,-0.26324927611070603,-0.25179573620908013,0.002239658936019717,0.009362826926470658,0.01835114077588249,27.540194554437356,False,True,True,True
case03,Base-of-tongue / oropharynx bilobed central mass,ap_flip_sink,"Bystander, anterior-posterior flipped vessel sink",spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,Gy,9,0.2710621166235079,0.039503442551019154,0.16671258953122958,0.30738904345785656,0.18558820473948073,0.3058220048041157,0.24237555358206953,0.29142836929568805,0.03851846227193974,0.05517421416908913,0.10814145977141469,4.912840548898439,False,True,True,True
case03,Base-of-tongue / oropharynx bilobed central mass,ap_flip_sink,"Bystander, anterior-posterior flipped vessel sink",spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,Gy,9,0.15629046802429375,0.020725547685036434,0.10710257787267707,0.18134047132939557,0.11536924104613604,0.18056303783632827,0.14077635698098648,0.16838791806989192,0.02209242059849925,0.030292298934642005,0.05937290591189833,5.159412574182719,False,True,True,True
case03,Base-of-tongue / oropharynx bilobed central mass,ap_flip_sink,"Bystander, anterior-posterior flipped vessel sink",brainstem_d2,Brainstem D2,Gy,9,-0.4034626600477422,0.10211243424012792,-0.5753616333007798,-0.24841705322265994,-0.5615326232910135,-0.25623083496093957,-0.4696741328769239,-0.3348988299899629,0.00034736647075023474,0.10211302507471537,0.20014152914644212,3.9511380624805845,True,True,True,True
