plan_id,case_label,mode,endpoint,label,units,n_repeats,mean,std,min,max,p2_5,p97_5,mean_ci_lower,mean_ci_upper
case03,Base-of-tongue / oropharynx bilobed central mass,physical_only,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,Gy,9,6.40257466643531,0.9091214623081555,5.236963507150704,7.97438320599155,5.270811032275305,7.9099035374584865,5.829950245499182,7.04644337071576
case04,Laryngo-hypopharyngeal elongated cylinder,bystander_no_sink,brainstem_d2,Brainstem D2,Gy,9,29.87050308227539,6.215937513065135,20.119309310913085,37.53078857421875,20.228842666625976,37.36922888183594,25.554197165171303,33.64885956403944
case04,Laryngo-hypopharyngeal elongated cylinder,bystander_no_sink,cord_d2,Cord D2,Gy,9,33.770445556640624,1.1390301820264515,31.519505462646485,34.99325576782226,31.72707110595703,34.93867779541015,32.96801856443617,34.480069809383814
case04,Laryngo-hypopharyngeal elongated cylinder,bystander_no_sink,parotid_r_mean,Parotid R mean,Gy,9,13.310458427861617,1.1280855880402683,11.620633098332569,15.91889477161446,11.807202021858908,15.554776114068849,12.611627744726595,14.091449096542684
case04,Laryngo-hypopharyngeal elongated cylinder,bystander_no_sink,ptv_d95,PTV D95,Gy,9,16.900156233045788,0.38776181243652985,16.479351615905763,17.55693664550781,16.48429222106934,17.53778450012207,16.654084918763907,17.157006612353854
case04,Laryngo-hypopharyngeal elongated cylinder,bystander_no_sink,pvdr,PVDR,ratio,9,1.4660588803465076,0.08563682854172891,1.4008340388749811,1.691393824575481,1.4011274517898522,1.653944741671771,1.423002012618966,1.529100545526976
case04,Laryngo-hypopharyngeal elongated cylinder,bystander_no_sink,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,Gy,9,20.308917258275972,0.46384889455463524,19.705222052944528,21.085555526253163,19.709856203559458,21.063129000142748,20.0180688406227,20.618294752252922
case04,Laryngo-hypopharyngeal elongated cylinder,bystander_no_sink,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,Gy,9,14.335216280800616,0.33382840659338864,14.002770045107189,14.96668357214246,14.018209380143386,14.934597219715869,14.126971066411086,14.560968235921633
case04,Laryngo-hypopharyngeal elongated cylinder,bystander_with_sink,brainstem_d2,Brainstem D2,Gy,9,29.78902598063151,6.257937339451383,19.899185943603516,37.48732116699219,20.028314575195314,37.32067025756836,25.688303930070667,33.717273949940996
case04,Laryngo-hypopharyngeal elongated cylinder,bystander_with_sink,cord_d2,Cord D2,Gy,9,33.5563148328993,1.1446091294922438,31.298885955810547,34.794035491943355,31.506404693603514,34.737335662841794,32.71344763522678,34.23558133951823
case04,Laryngo-hypopharyngeal elongated cylinder,bystander_with_sink,parotid_r_mean,Parotid R mean,Gy,9,12.4319230659776,1.1665775871495137,10.654320220754604,15.12244391296849,10.855555719703135,14.744525164594553,11.743182567236264,13.244720321081571
case04,Laryngo-hypopharyngeal elongated cylinder,bystander_with_sink,ptv_d95,PTV D95,Gy,9,12.153165467580159,0.4698570469414529,11.538108825683594,12.903889083862305,11.563998146057129,12.879250888824464,11.852129867871602,12.473713841703205
case04,Laryngo-hypopharyngeal elongated cylinder,bystander_with_sink,pvdr,PVDR,ratio,9,1.691355964467256,0.1029395865835447,1.6079587952813144,1.9568937064667467,1.6079707204859357,1.9146676720191913,1.636324467278132,1.7619251191290082
case04,Laryngo-hypopharyngeal elongated cylinder,bystander_with_sink,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,Gy,9,18.317486959260066,0.46562449220922253,17.725832325687318,19.106202765202013,17.72814678919287,19.08306930951438,18.01969931840338,18.63026292692918
case04,Laryngo-hypopharyngeal elongated cylinder,bystander_with_sink,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,Gy,9,13.697358301746696,0.33361687978865884,13.36624991644155,14.330845867921859,13.38140409810188,14.298684205361933,13.496024366271175,13.923733504955864
case04,Laryngo-hypopharyngeal elongated cylinder,physical_only,brainstem_d2,Brainstem D2,Gy,9,21.487553691864015,8.298984943181518,7.679363956451417,31.356265258789065,8.068366889953614,31.169062881469728,15.815304456604853,26.750522894647386
case04,Laryngo-hypopharyngeal elongated cylinder,physical_only,cord_d2,Cord D2,Gy,9,11.830659726460773,2.283888798542334,8.300867385864256,15.25839500427246,8.330970283508298,14.946188018798827,10.24275181261698,13.267433489905462
case04,Laryngo-hypopharyngeal elongated cylinder,physical_only,parotid_r_mean,Parotid R mean,Gy,9,3.4661362679585332,0.9531356213220268,2.2507835269576373,5.888622360518484,2.375830774764822,5.458624804284837,2.924668885709762,4.177857715746703
case04,Laryngo-hypopharyngeal elongated cylinder,physical_only,ptv_d95,PTV D95,Gy,9,3.5000000291400486,1.1882602643959469e-07,3.4999998569488526,3.5000001907348635,3.4999998664855956,3.5000001907348635,3.499999952316284,3.500000105963813
case04,Laryngo-hypopharyngeal elongated cylinder,physical_only,pvdr,PVDR,ratio,9,2.18063700045969,0.5724427174700013,1.7319694820936697,3.6470052244081024,1.7408210653179368,3.428037507924045,1.884271306571002,2.5854545871731367
case04,Laryngo-hypopharyngeal elongated cylinder,physical_only,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,Gy,9,6.15218085808029,0.595149312983315,5.394136099874832,7.212247310369994,5.39523329896202,7.1620182771226855,5.784282103231421,6.5478872764455955
case04,Laryngo-hypopharyngeal elongated cylinder,physical_only,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,Gy,9,3.9768889087029433,0.36594860550177066,3.601243214778659,4.637836781788189,3.605021535978982,4.617298326132954,3.7623251410403467,4.225829894122712
case05,Parapharyngeal / prestyloid deep-space bulky mass,bystander_no_sink,brainstem_d2,Brainstem D2,Gy,9,37.73814480251737,0.4542322677877534,36.99072296142578,38.39999771118164,37.07475555419922,38.39696176147461,37.452355419582794,38.04506031163533
case05,Parapharyngeal / prestyloid deep-space bulky mass,bystander_no_sink,cord_d2,Cord D2,Gy,9,38.73167543199328,0.5603695276642395,37.964706878662106,39.8170556640625,38.03197265625,39.74118505859375,38.414857175191244,39.11112847561307
case05,Parapharyngeal / prestyloid deep-space bulky mass,bystander_no_sink,parotid_r_mean,Parotid R mean,Gy,9,22.972721579152463,0.8832391686008415,21.55019962811711,24.87204429742062,21.708893754361856,24.650482561901363,22.43050200028318,23.561448354742474
case05,Parapharyngeal / prestyloid deep-space bulky mass,bystander_no_sink,ptv_d95,PTV D95,Gy,9,17.1706413269043,0.4442596622276843,16.360096740722657,17.75997714996338,16.445802421569823,17.752304992675782,16.88036910163032,17.451566639476354
case05,Parapharyngeal / prestyloid deep-space bulky mass,bystander_no_sink,pvdr,PVDR,ratio,9,1.5241101996175819,0.044051986700417683,1.4423183084795776,1.5838483668225358,1.4495304196379766,1.5837453521893536,1.4941712784777366,1.5529706169262059
case05,Parapharyngeal / prestyloid deep-space bulky mass,bystander_no_sink,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,Gy,9,20.327008794167597,0.8457096350377465,19.15608876957882,21.76357685714132,19.19851813392354,21.684593294073455,19.793515232799137,20.883923910391204
case05,Parapharyngeal / prestyloid deep-space bulky mass,bystander_no_sink,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,Gy,9,17.022445569773115,0.9576806135079518,15.645068734753087,18.912579681549545,15.718003872404545,18.659806381595182,16.44405782678693,17.665655827756066
case05,Parapharyngeal / prestyloid deep-space bulky mass,bystander_with_sink,brainstem_d2,Brainstem D2,Gy,9,37.48573538886176,0.4843171428485947,36.6491584777832,38.185847473144534,36.73026107788086,38.17497528076172,37.16534031973944,37.80132077195909
case05,Parapharyngeal / prestyloid deep-space bulky mass,bystander_with_sink,cord_d2,Cord D2,Gy,9,38.55234858194987,0.5661643667649323,37.76780517578125,39.68583038330078,37.84350598144531,39.590291107177734,38.207138835059276,38.94547287453545
case05,Parapharyngeal / prestyloid deep-space bulky mass,bystander_with_sink,parotid_r_mean,Parotid R mean,Gy,9,21.648581566901587,0.9065633029447102,20.192181074739707,23.59816716897367,20.355597390454225,23.372412315137456,21.07986535805511,22.264450848865188
case05,Parapharyngeal / prestyloid deep-space bulky mass,bystander_with_sink,ptv_d95,PTV D95,Gy,9,15.79750393761529,0.39983791347155817,15.148107051849365,16.40284538269043,15.212172775268554,16.385370597839355,15.539744290510813,16.069058608743877
case05,Parapharyngeal / prestyloid deep-space bulky mass,bystander_with_sink,pvdr,PVDR,ratio,9,1.3654787810518099,0.04244214674148094,1.2900391476658049,1.4246860951757032,1.295157147534345,1.4240595483031613,1.3376842540789091,1.3925175760239945
case05,Parapharyngeal / prestyloid deep-space bulky mass,bystander_with_sink,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,Gy,9,19.63855868844305,0.8511411383405126,18.459509707755036,21.093919294410842,18.50329906346852,21.011807626634646,19.106765346329343,20.172931820820757
case05,Parapharyngeal / prestyloid deep-space bulky mass,bystander_with_sink,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,Gy,9,16.65047715331202,0.9594964766019837,15.271375282938227,18.547331116446486,15.343493740170858,18.29342116307777,16.064756466982978,17.30863796568702
case05,Parapharyngeal / prestyloid deep-space bulky mass,physical_only,brainstem_d2,Brainstem D2,Gy,9,13.11764801449246,2.3014136669075675,10.529837722778321,18.849042282104495,10.698003761291504,18.022364799499513,11.865751785596215,14.769319647577078
case05,Parapharyngeal / prestyloid deep-space bulky mass,physical_only,cord_d2,Cord D2,Gy,9,17.857074512905545,5.448375208437759,13.944996032714844,32.66195220947265,13.984490997314452,29.87596766662597,15.245488217989603,21.89402085653941
case05,Parapharyngeal / prestyloid deep-space bulky mass,physical_only,parotid_r_mean,Parotid R mean,Gy,9,6.612904116735447,1.1818126507516233,5.015125537400293,9.324554721755211,5.17405890898271,9.003117198944091,5.9130075524986525,7.426407032837102
case05,Parapharyngeal / prestyloid deep-space bulky mass,physical_only,ptv_d95,PTV D95,Gy,9,3.499999965561761,1.2419709277875243e-07,3.499999737739563,3.5000001192092896,3.4999997568130494,3.5000001192092896,3.499999883439806,3.500000042385525
case05,Parapharyngeal / prestyloid deep-space bulky mass,physical_only,pvdr,PVDR,ratio,9,1.9103176348963171,0.2436512239130501,1.486927355187289,2.263290499534416,1.522534876278677,2.261280185959399,1.754615640324623,2.0692961788067077
case05,Parapharyngeal / prestyloid deep-space bulky mass,physical_only,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,Gy,9,6.933906470813175,1.089247308841927,5.5339272109691,8.91004801897963,5.576839709372728,8.779179168716105,6.257293398112512,7.66366825197178
case05,Parapharyngeal / prestyloid deep-space bulky mass,physical_only,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,Gy,9,5.878740495965068,1.0476678057581057,4.572369178053005,8.190576295998953,4.627340617085168,7.849052838560271,5.236574478183292,6.588303384669842
case06,Buccal mucosa / cheek infiltrative crescent,bystander_no_sink,brainstem_d2,Brainstem D2,Gy,9,19.99051376342774,3.4960556047148637,16.546494827270507,27.782933502197267,16.588729354858398,26.909131240844726,17.93417397456699,22.40496112759908
case06,Buccal mucosa / cheek infiltrative crescent,bystander_no_sink,cord_d2,Cord D2,Gy,9,18.4229301071167,3.1643299396831868,14.378246726989744,25.457711334228513,14.49857627868652,24.565547088623045,16.579119572745427,20.680764195972014
case06,Buccal mucosa / cheek infiltrative crescent,bystander_no_sink,parotid_r_mean,Parotid R mean,Gy,9,21.4385545709184,1.506322089664456,19.312239128652244,24.5406315562701,19.483185485685713,24.205322509534433,20.53714553721157,22.503075930801973
case06,Buccal mucosa / cheek infiltrative crescent,bystander_no_sink,ptv_d95,PTV D95,Gy,9,17.284548272026907,0.46652202606199117,16.637255477905274,17.957059478759767,16.67402942657471,17.92291130065918,16.995707739194238,17.598690901862252
case06,Buccal mucosa / cheek infiltrative crescent,bystander_no_sink,pvdr,PVDR,ratio,9,1.3516456398002243,0.048206566234566164,1.2811260308918648,1.416848614828425,1.2843657314983143,1.4158507358608583,1.3199951191203538,1.3817860811642428
case06,Buccal mucosa / cheek infiltrative crescent,bystander_no_sink,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,Gy,9,21.244448576790305,1.3851659953073405,19.620119558502953,23.559142481677963,19.648374878531936,23.555036904101545,20.353387231967183,22.175520017972826
case06,Buccal mucosa / cheek infiltrative crescent,bystander_no_sink,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,Gy,9,17.623247076337247,1.3950228993726244,15.997697435643895,20.29973951730324,16.040839162364055,20.17700305085849,16.79951122681857,18.624399782028295
case06,Buccal mucosa / cheek infiltrative crescent,bystander_with_sink,brainstem_d2,Brainstem D2,Gy,9,19.810791363186308,3.547885001402733,16.11042304992676,27.746840286254884,16.21881967163086,26.839061431884765,17.74540489429898,22.357422904544396
case06,Buccal mucosa / cheek infiltrative crescent,bystander_with_sink,cord_d2,Cord D2,Gy,9,18.335760298834906,3.184558964922068,14.27902690887451,25.427944641113278,14.39484941101074,24.51790374755859,16.397417704794144,20.459409666485254
case06,Buccal mucosa / cheek infiltrative crescent,bystander_with_sink,parotid_r_mean,Parotid R mean,Gy,9,20.764823733970907,1.5084836335861227,18.628610932706582,23.858365062752156,18.80427489078406,23.53423477326981,19.877579384636796,21.722264469694743
case06,Buccal mucosa / cheek infiltrative crescent,bystander_with_sink,ptv_d95,PTV D95,Gy,9,15.962287987603084,0.5211125312032246,15.33728313446045,16.858712577819823,15.337639808654785,16.778199996948242,15.633065038257174,16.328915344874066
case06,Buccal mucosa / cheek infiltrative crescent,bystander_with_sink,pvdr,PVDR,ratio,9,1.374932156486706,0.05017769777945238,1.3012727459382574,1.442616289023561,1.3045338784604463,1.441576918573058,1.3423880022710764,1.4054323303867304
