repeat_id,seed,history_scale,histories_base,histories_spot,repeat_root,plan_id,case_label,site_group,mode,mode_label,ptv_d95,pvdr,spill_shell_0_5_mean,spill_shell_5_15_mean,cord_d2,brainstem_d2,parotid_r_mean,gtv_d95,thyroid_mean,body_dmax,parotid_l_mean,spill_shell_15_30_mean,outside_gtv_d2,oar_adjacent_outside_gtv_mean,ptv_valley_outside_gtv_mean,peak_mean,valley_mean,peak_voxels,valley_voxels,risk_score,rank
seed11_hist0p5,11,0.5,6000,12000,PROJECT_ROOT/runs/phase35_subset_repeat_uncertainty/repeat_runs/seed11_hist0p5,case05,Parapharyngeal / prestyloid deep-space bulky mass,parapharyngeal_deep_space,bystander_no_sink,"Bystander, no vascular sink",17.721616363525392,1.4783788642715723,21.368659041801987,17.648713181777726,38.66802734375,38.38481796264649,22.634925761367334,19.916747570037842,19.113064357001715,43.409942626953125,12.636238388100056,13.73961470995306,25.85525848388673,18.543443377908954,21.368659041801987,36.42239383078113,24.63671167859072,776,18122,2.8201602146914055,6
seed11_hist0p5,11,0.5,6000,12000,PROJECT_ROOT/runs/phase35_subset_repeat_uncertainty/repeat_runs/seed11_hist0p5,case05,Parapharyngeal / prestyloid deep-space bulky mass,parapharyngeal_deep_space,bystander_with_sink,"Bystander, anatomical vascular sink",16.31547145843506,1.3156291470085058,20.683360955529867,17.27778134960291,38.462691955566406,38.185847473144534,21.288964265765564,17.551040172576904,19.03143134574772,41.76424789428711,12.077912620582966,13.559114800360739,25.266599349975586,17.912971471608536,20.683360955529867,30.964864445715836,23.536164819792976,776,18122,3.308864971409662,6
seed11_hist0p5,11,0.5,6000,12000,PROJECT_ROOT/runs/phase35_subset_repeat_uncertainty/repeat_runs/seed11_hist0p5,case06,Buccal mucosa / cheek infiltrative crescent,cheek_superficial,physical_only,Physical-only,3.499999833106995,1.4973817185189906,10.692615682079646,8.971581063318121,17.23211860656738,19.403456573486327,3.5964731746249727,3.5538650512695313,8.525903159619855,30.700841903686523,0.4025391772210673,5.578534621865965,17.5993209838867,5.6163150895469505,10.692615682079646,14.96737694840894,9.995699001329243,237,16899,3.468150092125517,5
seed11_hist0p5,11,0.5,6000,12000,PROJECT_ROOT/runs/phase35_subset_repeat_uncertainty/repeat_runs/seed11_hist0p5,case06,Buccal mucosa / cheek infiltrative crescent,cheek_superficial,bystander_no_sink,"Bystander, no vascular sink",17.76311664581299,1.2811260308918648,23.53861459379588,19.6860571850795,25.457711334228513,27.782933502197267,19.312239128652244,19.193201065063477,19.471123732280436,42.20827865600586,4.502766791979472,15.271706076528057,26.943432235717772,14.970251643148048,23.53861459379588,34.40922234933588,26.85857715761318,237,16899,2.708445507146301,5
seed11_hist0p5,11,0.5,6000,12000,PROJECT_ROOT/runs/phase35_subset_repeat_uncertainty/repeat_runs/seed11_hist0p5,case06,Buccal mucosa / cheek infiltrative crescent,cheek_superficial,bystander_with_sink,"Bystander, anatomical vascular sink",16.295630264282227,1.3012727459382574,22.96797369245444,19.25808328776147,25.427944641113278,27.746840286254884,18.628610932706582,17.97513771057129,19.421841588920852,42.208274841308594,4.102329761692972,14.893435302594018,26.81632461547851,14.331976973531942,22.96797369245444,34.40921824491477,26.442741041275458,237,16899,1.4273385431462349,3
seed11_hist0p5,11,0.5,6000,12000,PROJECT_ROOT/runs/phase35_subset_repeat_uncertainty/repeat_runs/seed11_hist0p5,case07,Oral tongue / floor-of-mouth horseshoe,oral_tongue_floor_mouth,physical_only,Physical-only,3.500000047683716,1.4910306878170994,11.2367628904537,10.772220081634519,20.45859436035155,23.966602249145513,11.634526340407554,3.8904423475265504,8.964017605264859,39.915645599365234,10.562568207943078,10.362453779727229,24.273118133544934,10.626122635106508,11.2367628904537,18.834329517558217,12.631751761683777,512,16591,7.400739215725699,6
seed11_hist0p5,11,0.5,6000,12000,PROJECT_ROOT/runs/phase35_subset_repeat_uncertainty/repeat_runs/seed11_hist0p5,case07,Oral tongue / floor-of-mouth horseshoe,oral_tongue_floor_mouth,bystander_no_sink,"Bystander, no vascular sink",18.391654396057127,1.468825014384343,23.535329204789782,21.06315567920979,28.031175537109373,31.230809860229495,21.453150404342498,20.37187261581421,21.185783908832185,54.49760055541992,20.764455325194078,19.917746160261228,31.46359283447266,20.84511277406222,23.535329204789782,40.23731477558613,27.394219448564858,512,16591,1.2648338243565682,3
seed11_hist0p5,11,0.5,6000,12000,PROJECT_ROOT/runs/phase35_subset_repeat_uncertainty/repeat_runs/seed11_hist0p5,case07,Oral tongue / floor-of-mouth horseshoe,oral_tongue_floor_mouth,bystander_with_sink,"Bystander, anatomical vascular sink",17.357867431640624,1.4952187672260537,22.8635135803234,20.368688891169192,27.987682647705075,30.953559265136718,20.98454906964543,19.61395969390869,21.102916528565967,54.49747848510742,20.302745019546663,19.432967408999605,31.00056133270264,20.0866155750703,22.8635135803234,40.228776052594185,26.904943232639496,512,16591,1.6704507996643412,4
seed11_hist1p0,11,1.0,12000,24000,PROJECT_ROOT/runs/phase35_subset_repeat_uncertainty/repeat_runs/seed11_hist1p0,case02,Left maxillary sinus crescent abutting orbit,sinonasal_midface,physical_only,Physical-only,3.499999988079071,1.9975385159421981,6.8059618929498065,5.813595866010028,5.055563087463377,5.98708158493042,0.6357429322118711,3.764894151687622,7.019314769620866,25.400753021240234,5.500931755701701,3.7563325481577166,15.180166053771966,4.006956367598943,6.8059618929498065,14.263696121942429,7.140636342230695,525,18031,-4.859282495765964,2
seed11_hist1p0,11,1.0,12000,24000,PROJECT_ROOT/runs/phase35_subset_repeat_uncertainty/repeat_runs/seed11_hist1p0,case02,Left maxillary sinus crescent abutting orbit,sinonasal_midface,bystander_no_sink,"Bystander, no vascular sink",16.96176233291626,1.6584492320186497,20.115465203190155,16.83309521278808,15.845369949340819,23.41188301086426,5.458765214862246,19.88572769165039,18.453513530754822,43.333858489990234,15.904860400190257,12.301927821424574,24.6331844329834,12.88568625271908,20.115465203190155,38.23289302280971,23.05339969694036,525,18031,-5.064422623865606,1
