case_id,case_label,metric,label,units,n_repeats,mean,std,min,max,p2_5,p97_5,mean_ci_lower,mean_ci_upper,coefficient_of_variation_pct
case06,Buccal mucosa / cheek infiltrative crescent,spill_shell_0_5_mean_gy,Peri-GTV 0-5 mm mean,Gy,9,7.501198352537189,1.8665084141747808,5.476217123108285,10.692615682079646,5.478899883321954,10.683751351753553,6.4132556448550595,8.858700768335364,24.882803072971093
case06,Buccal mucosa / cheek infiltrative crescent,spill_shell_5_15_mean_gy,Peri-GTV 5-15 mm mean,Gy,9,6.386546731461694,1.6613432365652878,4.68240949008849,9.616714440509893,4.6950722592690175,9.48768776507154,5.403696444580599,7.593552637565279,26.01316965835549
case06,Buccal mucosa / cheek infiltrative crescent,cord_d2_gy,Cord D2,Gy,9,7.813946911493935,4.011486767478,3.5838575553894043,17.23211860656738,3.592696195602417,15.869303565979,5.4795711529784725,10.63982974248462,51.33752267470999
case06,Buccal mucosa / cheek infiltrative crescent,brainstem_d2_gy,Brainstem D2,Gy,9,8.878722678290476,4.560513773628677,4.894219989776614,19.403456573486327,4.905049221038821,18.15002742767334,6.362679480552674,11.995192544195385,51.36452549396177
case06,Buccal mucosa / cheek infiltrative crescent,parotid_r_mean_gy,Parotid R mean,Gy,9,5.479971062026575,1.7125778362935797,3.5964731746249727,9.46439030146358,3.7180015647772584,8.955073942319311,4.508675195942021,6.711698741101389,31.25158539907039
case06,Buccal mucosa / cheek infiltrative crescent,thyroid_mean_gy,Thyroid mean,Gy,9,7.440679440700929,5.796898243567316,2.1079909161148427,21.806055833680713,2.1449725131132285,19.609360929022632,4.3642886135390135,11.543656656587393,77.90818418890566
case06,Buccal mucosa / cheek infiltrative crescent,body_dmax_gy,Body Dmax,Gy,9,24.450226042005752,6.713404778466264,16.518156051635742,37.101173400878906,16.625456619262696,35.821107101440425,20.403919887542724,28.98484241167704,27.45743440953291
case07,Oral tongue / floor-of-mouth horseshoe,ptv_d95_gy,PTV D95,Gy,9,3.4999999682108562,8.10467325292451e-08,3.4999998569488526,3.5000000953674317,3.499999861717224,3.500000085830689,3.49999991522895,3.5000000238418583,2.315620950438891e-06
case07,Oral tongue / floor-of-mouth horseshoe,gtv_d95_gy,GTV D95,Gy,9,3.845655000209808,0.14496888283722537,3.6606914520263674,4.113873386383057,3.6627208304405214,4.085882625579834,3.7525286678142025,3.9435033470723364,3.7696798810427947
case07,Oral tongue / floor-of-mouth horseshoe,peak_mean_gy,Peak mean,Gy,9,14.540386067185965,1.5788612669497695,13.45575407706201,18.834329517558217,13.473965789750219,18.05238727647811,13.777933085601157,15.667449245839897,10.8584549244732
case07,Oral tongue / floor-of-mouth horseshoe,valley_mean_gy,Valley mean,Gy,9,8.176634130052687,1.8957527636171352,6.071054555675549,12.631751761683777,6.1236549864970105,11.94136625716228,7.084504459226725,9.533533129804578,23.185001719098807
case07,Oral tongue / floor-of-mouth horseshoe,pvdr,PVDR,ratio,9,1.828842657731838,0.25061631745443824,1.4910306878170994,2.2743833748413795,1.5095322171730312,2.251772053191114,1.6674245831007934,2.0008104408513634,13.703547234908493
case07,Oral tongue / floor-of-mouth horseshoe,spill_shell_0_5_mean_gy,Peri-GTV 0-5 mm mean,Gy,9,7.742250772701029,1.6539957707890536,5.764890398100821,11.2367628904537,5.894881962770804,10.923753166899441,6.780095692717464,8.886182429742405,21.36324202544561
case07,Oral tongue / floor-of-mouth horseshoe,spill_shell_5_15_mean_gy,Peri-GTV 5-15 mm mean,Gy,9,6.87924033968609,1.9042271310703762,5.034823985670316,10.772220081634519,5.124920955509025,10.553733008225702,5.763205707584273,8.231766956693034,27.68077632184121
case07,Oral tongue / floor-of-mouth horseshoe,cord_d2_gy,Cord D2,Gy,9,11.149577240414088,6.6337911740043864,5.2738484954833975,25.36066535949707,5.429965824127197,24.380251159667964,7.349285429424708,15.758212558428443,59.498140879806236
case07,Oral tongue / floor-of-mouth horseshoe,brainstem_d2_gy,Brainstem D2,Gy,9,11.611167394849991,5.872448111828771,4.967788848876953,23.966602249145513,5.169923404693604,22.800490097045902,7.924619373745388,15.619203516960138,50.575862978544535
case07,Oral tongue / floor-of-mouth horseshoe,parotid_r_mean_gy,Parotid R mean,Gy,9,6.020693231645791,2.3579383170562878,3.0982725509489426,11.634526340407554,3.2426820184726908,10.798959765867751,4.648115116765202,7.545957597435924,39.16390067280893
case07,Oral tongue / floor-of-mouth horseshoe,thyroid_mean_gy,Thyroid mean,Gy,9,8.41315380564087,1.6482838710790055,6.66341018233875,12.638803270210053,6.725496590248203,11.903846137221013,7.542938163671495,9.642547559052305,19.59174774593875
case07,Oral tongue / floor-of-mouth horseshoe,body_dmax_gy,Body Dmax,Gy,9,28.941938400268555,9.301151895364475,20.20774269104004,50.02936935424805,20.394485855102538,48.00662460327148,23.61479156282213,35.6688836786482,32.13728039473047
