repeat_id,seed,history_scale,histories_base,histories_spot,repeat_root,case_id,case_label,component,ptv_d95_gy,gtv_d95_gy,peak_mean_gy,valley_mean_gy,pvdr,spill_shell_0_5_mean_gy,spill_shell_5_15_mean_gy,cord_d2_gy,brainstem_d2_gy,parotid_r_mean_gy,thyroid_mean_gy,body_dmax_gy
seed11_hist1p0,11,1.0,12000,24000,/Users/kw/Documents/Playground/vhee_topas/runs/phase35_subset_repeat_uncertainty/repeat_runs/seed11_hist1p0,case06,Buccal mucosa / cheek infiltrative crescent,combined_processed_scaled,3.4999999284744265,3.451156234741211,13.761380835424495,6.816325885966386,2.018885403316287,7.028538118799889,6.171665276669491,9.135009956359857,13.13631084442139,4.3244747855446555,6.19604974302345,17.054658889770508
seed11_hist1p0,11,1.0,12000,24000,/Users/kw/Documents/Playground/vhee_topas/runs/phase35_subset_repeat_uncertainty/repeat_runs/seed11_hist1p0,case07,Oral tongue / floor-of-mouth horseshoe,combined_processed_scaled,3.5,3.846334230899811,14.253326380625367,8.478334835924885,1.6811469063748647,7.924004577415464,7.330845431233654,11.708951759338378,12.103673133850098,6.4716035255278,7.683750396911574,26.559295654296875
seed11_hist2p0,11,2.0,24000,48000,/Users/kw/Documents/Playground/vhee_topas/runs/phase35_subset_repeat_uncertainty/repeat_runs/seed11_hist2p0,case02,Left maxillary sinus crescent abutting orbit,combined_processed_scaled,3.4999999046325683,3.8169336318969727,13.987190019516717,6.476511359730468,2.159679685962725,6.060654134305727,4.9525966319486745,3.698980989456176,4.873595237731934,0.3363536373834417,6.745098676105771,22.72377586364746
seed11_hist2p0,11,2.0,24000,48000,/Users/kw/Documents/Playground/vhee_topas/runs/phase35_subset_repeat_uncertainty/repeat_runs/seed11_hist2p0,case03,Base-of-tongue / oropharynx bilobed central mass,combined_processed_scaled,3.4999998807907104,4.024790191650391,13.733624609842577,6.872512260539597,1.9983412308622461,6.011795262872403,5.236963507150704,15.046515007019043,15.041935234069825,3.9367523082579026,6.0156595913618345,17.707223892211914
seed11_hist2p0,11,2.0,24000,48000,/Users/kw/Documents/Playground/vhee_topas/runs/phase35_subset_repeat_uncertainty/repeat_runs/seed11_hist2p0,case04,Laryngo-hypopharyngeal elongated cylinder,combined_processed_scaled,3.500000023841858,3.8537049293518066,13.245091080665588,5.937109176307988,2.2308990263342428,5.394136099874832,3.620134820780274,8.45138187408447,14.239961547851562,3.059380127384205,6.0193978620018385,16.19331169128418
seed11_hist2p0,11,2.0,24000,48000,/Users/kw/Documents/Playground/vhee_topas/runs/phase35_subset_repeat_uncertainty/repeat_runs/seed11_hist2p0,case05,Parapharyngeal / prestyloid deep-space bulky mass,combined_processed_scaled,3.499999976158142,3.8425793647766113,14.227830884382897,6.286347637349125,2.263290499534416,5.74848970298724,4.847226373213821,13.944996032714844,12.33478458404541,5.943175631821758,5.632373863698528,20.516847610473633
seed11_hist2p0,11,2.0,24000,48000,/Users/kw/Documents/Playground/vhee_topas/runs/phase35_subset_repeat_uncertainty/repeat_runs/seed11_hist2p0,case06,Buccal mucosa / cheek infiltrative crescent,combined_processed_scaled,3.5000001430511474,3.5595947742462157,13.64082952893736,5.720414318878402,2.384587683434075,6.028467021971974,5.191092595225391,5.966918239593505,10.17609172821045,4.6664642748206555,6.374669768861942,18.43747329711914
seed11_hist2p0,11,2.0,24000,48000,/Users/kw/Documents/Playground/vhee_topas/runs/phase35_subset_repeat_uncertainty/repeat_runs/seed11_hist2p0,case07,Oral tongue / floor-of-mouth horseshoe,combined_processed_scaled,3.4999999284744265,3.9739195823669435,13.546812640503049,6.906860903046473,1.9613559373300584,6.414848221450739,5.48530883486386,6.0544351387023925,8.029797916412354,4.7447434719162755,6.66341018233875,22.139060974121094
seed22_hist0p5,22,0.5,6000,12000,/Users/kw/Documents/Playground/vhee_topas/runs/phase35_subset_repeat_uncertainty/repeat_runs/seed22_hist0p5,case02,Left maxillary sinus crescent abutting orbit,combined_processed_scaled,3.4999999403953552,4.1489149093627935,14.17617427280971,8.69042499629612,1.6312406215865887,8.10295873001074,6.675601613135539,5.4635678482055665,8.526149444580083,0.1821459691294215,5.976967528324009,26.142696380615234
seed22_hist0p5,22,0.5,6000,12000,/Users/kw/Documents/Playground/vhee_topas/runs/phase35_subset_repeat_uncertainty/repeat_runs/seed22_hist0p5,case03,Base-of-tongue / oropharynx bilobed central mass,combined_processed_scaled,3.5000000596046448,4.238472557067871,14.363548053318134,9.834561610492868,1.460517369477163,9.478619964413015,7.97438320599155,17.557484893798826,19.807372055053715,5.76807837907714,12.179147935135077,30.686912536621094
