plan_id,case_label,site_group,model_id,model_label,ptv_d95,pvdr,spill_shell_0_5_mean,spill_shell_5_15_mean,cord_d2,brainstem_d2,parotid_r_mean,gtv_d95,thyroid_mean,body_dmax,parotid_l_mean,spill_shell_15_30_mean,outside_gtv_d2,oar_adjacent_outside_gtv_mean,ptv_valley_outside_gtv_mean,peak_mean,valley_mean,peak_voxels,valley_voxels,risk_score,rank,repeat_id,seed,history_scale,model_risk_score,model_rank_within_case
case05,Parapharyngeal / prestyloid deep-space bulky mass,parapharyngeal_deep_space,true_vessel_sink,"Bystander, anatomical vascular sink",16.40284538269043,1.3612435484555754,19.766044773156157,16.74519523948479,38.29349349975586,37.59056304931641,21.934541781261714,18.12501811981201,19.436223007946193,39.19925308227539,11.379948565935848,13.224701028970346,23.355400505065923,17.444191711616355,19.766044773156157,31.136375230612213,22.873478640863773,776.0,18122.0,4.294060271144932,6.0,seed11_hist1p0,11,1.0,2.3292897476351566,2
case06,Buccal mucosa / cheek infiltrative crescent,cheek_superficial,no_sink,"Bystander, no vascular sink",16.878273582458498,1.3606580377137623,21.020926163820146,17.6357946947975,19.34757308959961,23.413922195434573,20.532188465619328,18.170376205444335,17.85008984084469,40.230979919433594,3.004434295495351,13.763618442613497,22.882357025146476,13.24592493576469,21.020926163820146,33.60531627477976,24.697841296880807,237.0,16899.0,3.9925681821378665,6.0,seed11_hist1p0,11,1.0,5.0723663915328645,4
case06,Buccal mucosa / cheek infiltrative crescent,cheek_superficial,true_vessel_sink,"Bystander, anatomical vascular sink",15.636871147155762,1.3846830837474462,20.425923194396102,17.189926070487374,19.291621322631837,23.207946014404296,19.858961413605044,17.079036712646484,17.798271641273615,40.230979919433594,2.711617548899217,13.40318097136514,22.76852569580078,12.62644468088447,20.425923194396102,33.60531206573615,24.269316539051083,237.0,16899.0,1.4106479759999275,4.0,seed11_hist1p0,11,1.0,1.1346185091419534,2
case07,Oral tongue / floor-of-mouth horseshoe,oral_tongue_floor_mouth,no_sink,"Bystander, no vascular sink",17.68521919250488,1.5222909801584616,21.23433057918948,18.444321032362343,21.8525634765625,22.403948135375977,17.702900643782183,19.70662899017334,20.321406878184977,42.060081481933594,15.644406231003579,16.7561782441614,24.503366203308108,17.719102435993157,21.23433057918948,37.67400647699833,24.74822945681297,512.0,16591.0,-0.11556232748341322,3.0,seed11_hist1p0,11,1.0,5.372696191953983,4
case07,Oral tongue / floor-of-mouth horseshoe,oral_tongue_floor_mouth,true_vessel_sink,"Bystander, anatomical vascular sink",16.01716537475586,1.5553931755317243,20.494750322990537,17.692979222526215,21.7976358795166,22.04843948364258,17.188518231324476,18.71008434295654,20.240331333857203,42.05498504638672,15.105289654779916,16.22821608327261,24.39822250366211,16.88368877490994,20.494750322990537,37.66526239365339,24.21591079745943,512.0,16591.0,0.09187265199479644,3.0,seed11_hist1p0,11,1.0,0.36442915470817505,2
case02,Left maxillary sinus crescent abutting orbit,sinonasal_midface,no_sink,"Bystander, no vascular sink",16.657574939727784,1.691248193241791,19.478728780470476,15.961184346493534,14.397347373962402,22.669964904785157,3.8798510403344126,19.64476318359375,18.167948212047847,41.54228210449219,16.043915975936734,11.533023988049326,24.555176544189447,12.484111736389938,19.478728780470476,38.07684278215681,22.514047869680777,525.0,18031.0,-5.209904306078933,1.0,seed11_hist2p0,11,2.0,4.065179601052623,4
case02,Left maxillary sinus crescent abutting orbit,sinonasal_midface,true_vessel_sink,"Bystander, anatomical vascular sink",15.858697080612183,1.713478057459469,19.176305677775783,15.725605436334867,14.331981315612792,22.497691040039065,3.7107211678919167,19.013963317871095,18.110186969532688,41.53075408935547,15.600760484945894,11.322251298705174,24.54198188781738,11.895147796750011,19.176305677775783,38.062317417689734,22.213484002312686,525.0,18031.0,-5.00164364332814,1.0,seed11_hist2p0,11,2.0,1.1008464024164386,2
case03,Base-of-tongue / oropharynx bilobed central mass,oropharynx_bot,no_sink,"Bystander, no vascular sink",16.925646781921387,1.595653557910187,19.773532691713413,16.41865595028407,39.61023971557617,37.33073226928711,16.780651296750463,19.894146347045897,18.015176595918167,41.32505798339844,17.737215331106476,12.97770010908817,23.489978904724122,17.928094677000264,19.773532691713413,37.767079862039,23.66872161868407,793.0,18035.0,1.5083599654542714,4.0,seed11_hist2p0,11,2.0,3.287600937929178,4
case03,Base-of-tongue / oropharynx bilobed central mass,oropharynx_bot,true_vessel_sink,"Bystander, anatomical vascular sink",15.04439115524292,1.407943939814053,18.915153700757006,16.01162242244196,39.43385543823242,36.73928924560547,15.67766144685071,16.572096347808838,17.918948380201595,40.013877868652344,16.64814402069708,12.770382045715923,22.998003234863283,17.352202370654318,18.915153700757006,31.299505457451183,22.230647522503563,793.0,18035.0,4.179268424549941,6.0,seed11_hist2p0,11,2.0,2.4079032509174203,2
case04,Laryngo-hypopharyngeal elongated cylinder,laryngohypopharynx,no_sink,"Bystander, no vascular sink",16.615205192565917,1.469737616654928,19.705222052944528,14.079966720288175,32.67284652709961,24.285929260253905,12.743363771534929,20.769687843322753,20.824869027447775,38.93783187866211,11.984601437925088,8.729106680908485,21.94972686767578,15.054522296479497,19.696457403808747,34.810982540249825,23.685168118292037,256.0,13699.0,-0.13800664934462642,2.0,seed11_hist2p0,11,2.0,6.114783090575083,4
