sample_id,plan_id,metric,label,physical_value,no_sink_value,with_sink_value,delta
sample_006,case06,cord_d2,Cord D2,5.403743743896482,19.943012771606444,19.782395706176757,-0.1606170654296868
sample_006,case06,brainstem_d2,Brainstem D2,6.732566375732423,21.333839263916015,20.91064582824707,-0.42319343566894574
sample_006,case06,parotid_r_mean,Parotid R mean,5.246605821811792,20.359926751647333,19.676581407797457,-0.6833453438498758
sample_006,case07,ptv_d95,PTV D95,3.5000000953674317,18.602876281738283,17.165119934082032,-1.4377563476562507
sample_006,case07,pvdr,PVDR,2.1613267665900513,1.2439079490611136,1.2722075036487221,0.028299554587608577
sample_006,case07,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,6.415503504528602,21.985647606676263,21.2695956774453,-0.7160519292309644
sample_006,case07,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,5.824338141293821,19.672218005623918,18.933697885871357,-0.738520119752561
sample_006,case07,cord_d2,Cord D2,9.003155403137207,23.28774627685547,23.14732261657715,-0.14042366027831932
sample_006,case07,brainstem_d2,Brainstem D2,8.335540504455567,22.995195236206055,22.775568771362305,-0.21962646484374915
sample_006,case07,parotid_r_mean,Parotid R mean,3.8203198885676835,17.023096427532156,16.46489395180134,-0.5582024757308162
sample_006,case08,ptv_d95,PTV D95,3.500000047683716,18.962540340423583,17.904405689239503,-1.05813465118408
sample_006,case08,pvdr,PVDR,1.6140858790872068,1.1771518456856707,1.0785797152443686,-0.09857213044130209
sample_006,case08,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,7.966978740692139,22.85428235569836,22.183364356585464,-0.6709179991128948
sample_006,case08,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,6.200121616227579,19.842552179444482,19.32782083333995,-0.5147313461045329
sample_006,case08,cord_d2,Cord D2,12.02076622009277,27.782621002197263,27.61802505493164,-0.16459594726562443
sample_006,case08,brainstem_d2,Brainstem D2,10.299411087036132,26.749391403198242,26.35996032714844,-0.389431076049803
sample_006,case08,parotid_r_mean,Parotid R mean,9.591219079374063,24.979822432392776,24.216283420601275,-0.7635390117915009
sample_006,case09,ptv_d95,PTV D95,3.5000001430511474,18.870376968383788,18.2700984954834,-0.6002784729003885
sample_006,case09,pvdr,PVDR,1.8639824157560045,1.2030993187384245,1.1367322023934676,-0.06636711634495684
sample_006,case09,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,7.143698386991114,22.559473113776406,22.322301468654757,-0.23717164512164857
sample_006,case09,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,6.54102773662969,20.444028553941845,20.16359401448506,-0.28043453945678465
sample_006,case09,cord_d2,Cord D2,11.807664413452148,25.601434631347654,25.51613540649414,-0.08529922485351449
sample_006,case09,brainstem_d2,Brainstem D2,9.051507835388184,26.090974426269533,26.000874786376954,-0.09009963989257841
sample_006,case09,parotid_r_mean,Parotid R mean,12.636478632146662,26.615981215660018,25.89417601306029,-0.7218052025997288
sample_006,case10,ptv_d95,PTV D95,3.5,18.934406757354736,17.59151029586792,-1.3428964614868164
sample_006,case10,pvdr,PVDR,1.645898441108816,1.1620756352757469,1.1001554557493312,-0.06192017952641571
sample_006,case10,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,8.18923931996917,23.26369650722601,22.86521143590718,-0.39848507131882727
sample_006,case10,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,7.3043823211845735,20.850451695378116,20.648234853146242,-0.20221684223187353
sample_006,case10,cord_d2,Cord D2,12.623858299255371,28.236849746704102,28.082088928222657,-0.15476081848144574
sample_006,case10,brainstem_d2,Brainstem D2,12.214059333801272,28.489017333984375,28.24516098022461,-0.24385635375976378
sample_006,case10,parotid_r_mean,Parotid R mean,6.92926394216942,22.715049344843084,21.944587177700466,-0.7704621671426182
sample_007,case01,ptv_d95,PTV D95,3.5000001788139343,14.224101066589355,13.81561827659607,-0.40848278999328613
sample_007,case01,pvdr,PVDR,1.7942250613848219,1.279143720759662,1.2900054415320772,0.010861720772415095
sample_007,case01,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,7.1248379276762455,17.30928408715652,17.071342824641825,-0.2379412625146955
sample_007,case01,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,5.551478219009564,14.162275279041086,13.943592621294458,-0.2186826577466281
sample_007,case01,cord_d2,Cord D2,1.6935659074783322,8.986167488098143,8.861184005737304,-0.12498348236083956
sample_007,case01,brainstem_d2,Brainstem D2,4.724041156768799,14.806760368347168,14.666526069641115,-0.1402342987060532
sample_007,case01,parotid_r_mean,Parotid R mean,4.527316856745518,12.334986158814093,11.962394881007647,-0.3725912778064462
sample_007,case02,ptv_d95,PTV D95,3.5,14.242619848251342,13.544333124160767,-0.6982867240905755
sample_007,case02,pvdr,PVDR,1.7966069888665888,1.2590112113336265,1.2732024673011295,0.014191255967503036
sample_007,case02,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,7.571629834635082,17.816166291681515,17.586202643047958,-0.22996364863355723
sample_007,case02,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,6.350267394972314,15.117324513105775,14.917659234944505,-0.19966527816126955
sample_007,case02,cord_d2,Cord D2,4.304217872619628,13.47427829742431,13.385111465454095,-0.08916683197021413
sample_007,case02,brainstem_d2,Brainstem D2,7.62433998107911,18.57486251831055,18.49145896911622,-0.08340354919432968
sample_007,case02,parotid_r_mean,Parotid R mean,0.21397229129015796,2.5117795466172574,2.352473162400602,-0.15930638421665533
sample_007,case03,ptv_d95,PTV D95,3.5000001192092896,14.128744125366211,13.210972547531128,-0.917771577835083
sample_007,case03,pvdr,PVDR,1.6557359939167076,1.2291123919853069,1.1470020479504393,-0.08211034403486761
sample_007,case03,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,7.893605106264787,18.064546961023048,17.486272895621152,-0.5782740654018959
sample_007,case03,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,6.3122657820646655,15.024256038935679,14.713166150121355,-0.3110898888143243
sample_007,case03,cord_d2,Cord D2,18.599873275756835,27.54320945739746,27.42940299987793,-0.11380645751953011
sample_007,case03,brainstem_d2,Brainstem D2,18.5877791595459,27.725796966552736,27.589382781982422,-0.13641418457031307
sample_007,case03,parotid_r_mean,Parotid R mean,4.715152071943186,14.426524757616448,13.771442363238094,-0.6550823943783541
sample_007,case04,ptv_d95,PTV D95,3.4999999046325683,13.509493255615235,10.189173793792724,-3.3203194618225105
sample_007,case04,pvdr,PVDR,1.9199070266211269,1.3076099855509713,1.4532460354902825,0.14563604993931123
sample_007,case04,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,6.1157045766817415,16.253499828721452,14.972801144856454,-1.2806986838649976
sample_007,case04,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,3.8142536735420576,11.808953846771704,11.33585437696093,-0.47309946981077466
sample_007,case04,cord_d2,Cord D2,12.86361804962158,22.614716262817378,22.498862457275386,-0.11585380554199176
sample_007,case04,brainstem_d2,Brainstem D2,26.443986892700195,31.943016586303713,31.89609085083008,-0.0469257354736321
sample_007,case04,parotid_r_mean,Parotid R mean,3.353234562127277,11.14085547899959,10.532092231211037,-0.6087632477885538
sample_007,case05,ptv_d95,PTV D95,3.4999999046325683,14.017245674133301,13.133125305175781,-0.8841203689575199
sample_007,case05,pvdr,PVDR,2.0117584786890403,1.3122421982698074,1.2313331324851526,-0.08090906578465473
sample_007,case05,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,6.226131111328786,16.740510673646714,16.235727285292846,-0.5047833883538679
sample_007,case05,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,4.913785900432322,13.823157929759862,13.516817805195009,-0.30634012456485316
sample_007,case05,cord_d2,Cord D2,17.382209701538084,24.834336471557616,24.778115768432617,-0.056220703124999716
sample_007,case05,brainstem_d2,Brainstem D2,10.529837722778321,22.03386688232422,21.937755737304688,-0.09611114501953111
sample_007,case05,parotid_r_mean,Parotid R mean,7.717367107699616,18.201948834428883,17.604587000066584,-0.5973618343622995
sample_007,case06,ptv_d95,PTV D95,3.499999833106995,13.733424186706543,13.210733318328858,-0.5226908683776852
sample_007,case06,pvdr,PVDR,1.7061907148943334,1.2269530720128405,1.2474869694617932,0.02053389744895262
sample_007,case06,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,7.543073716337961,17.827164148668587,17.389043202353374,-0.4381209463152125
sample_007,case06,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,6.422456015930188,15.505984878953225,15.140196430110555,-0.3657884488426699
sample_007,case06,cord_d2,Cord D2,5.403743743896482,14.799701385498045,14.65742820739746,-0.14227317810058437
sample_007,case06,brainstem_d2,Brainstem D2,6.732566375732423,16.011904182434083,15.670714874267578,-0.3411893081665056
sample_007,case06,parotid_r_mean,Parotid R mean,5.246605821811792,15.841149393717448,15.268221543051979,-0.5729278506654687
sample_007,case07,ptv_d95,PTV D95,3.5000000953674317,14.047453498840332,12.941137027740478,-1.1063164710998539
sample_007,case07,pvdr,PVDR,2.1613267665900513,1.3333347428011644,1.364923978801572,0.03158923600040753
sample_007,case07,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,6.415503504528602,16.920873373999022,16.339967523110236,-0.5809058508887865
sample_007,case07,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,5.824338141293821,14.807631531420514,14.202595744399222,-0.6050357870212917
sample_007,case07,cord_d2,Cord D2,9.003155403137207,18.05842674255371,17.948638610839843,-0.10978813171386648
sample_007,case07,brainstem_d2,Brainstem D2,8.335540504455567,17.69260482788086,17.49364028930664,-0.19896453857422003
sample_007,case07,parotid_r_mean,Parotid R mean,3.8203198885676835,12.614293755425347,12.13348514576151,-0.4808086096638373
sample_007,case08,ptv_d95,PTV D95,3.500000047683716,14.353604936599732,13.624713468551636,-0.7288914680480953
sample_007,case08,pvdr,PVDR,1.6140858790872068,1.2313200410575968,1.1465946221918446,-0.08472541886575224
sample_007,case08,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,7.966978740692139,17.892841208378734,17.356343823277616,-0.5364973851011179
sample_007,case08,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,6.200121616227579,15.011932282255245,14.591069746476244,-0.42086253577900123
sample_007,case08,cord_d2,Cord D2,12.02076622009277,22.61662628173828,22.496168899536134,-0.1204573822021473
sample_007,case08,brainstem_d2,Brainstem D2,10.299411087036132,21.518474731445313,21.095017395019532,-0.42345733642578054
sample_007,case08,parotid_r_mean,Parotid R mean,9.591219079374063,20.283186047486584,19.688377085599033,-0.5948089618875514
sample_007,case09,ptv_d95,PTV D95,3.5000001430511474,14.338246917724609,14.093268775939942,-0.24497814178466726
sample_007,case09,pvdr,PVDR,1.8639824157560045,1.2749239453998717,1.2167797570318915,-0.0581441883679803
sample_007,case09,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,7.143698386991114,17.484434767764604,17.297425746851818,-0.18700902091278593
sample_007,case09,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,6.54102773662969,15.546904755844094,15.324294538749827,-0.22261021709426743
sample_007,case09,cord_d2,Cord D2,11.807664413452148,20.45452194213867,20.378688354492187,-0.07583358764648196
sample_007,case09,brainstem_d2,Brainstem D2,9.051507835388184,20.814337615966796,20.72105583190918,-0.09328178405761633
sample_007,case09,parotid_r_mean,Parotid R mean,12.636478632146662,22.115866295014968,21.561302487537116,-0.5545638074778516
sample_007,case10,ptv_d95,PTV D95,3.5,14.484710931777954,13.741937637329102,-0.7427732944488525
sample_007,case10,pvdr,PVDR,1.645898441108816,1.2128173803287146,1.1590328116169208,-0.05378456871179371
sample_007,case10,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,8.18923931996917,18.326032683791954,18.008773302835934,-0.31725938095602046
sample_007,case10,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,7.3043823211845735,16.025795611305387,15.864070229981987,-0.16172538132340009
sample_007,case10,cord_d2,Cord D2,12.623858299255371,23.225236663818357,23.119474716186524,-0.10576194763183366
sample_007,case10,brainstem_d2,Brainstem D2,12.214059333801272,23.48130378723145,23.23644630432129,-0.24485748291015952
sample_007,case10,parotid_r_mean,Parotid R mean,6.92926394216942,18.014625210232204,17.422000054638794,-0.5926251555934101
sample_008,case01,ptv_d95,PTV D95,3.5000001788139343,20.86915874481201,20.2174973487854,-0.6516613960266113
sample_008,case01,pvdr,PVDR,1.7942250613848219,1.2732178680589443,1.2860439795062883,0.012826111447344024
sample_008,case01,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,7.1248379276762455,24.673994651355223,24.261211130642085,-0.4127835207131376
sample_008,case01,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,5.551478219009564,20.225392988984556,19.848294464658874,-0.3770985243256817
sample_008,case01,cord_d2,Cord D2,1.6935659074783322,13.439344215393065,13.254667091369628,-0.1846771240234375
sample_008,case01,brainstem_d2,Brainstem D2,4.724041156768799,21.51320770263672,21.300590744018553,-0.21261695861816676
sample_008,case01,parotid_r_mean,Parotid R mean,4.527316856745518,17.787715343513874,17.194749483436045,-0.5929658600778289
sample_008,case02,ptv_d95,PTV D95,3.5,20.768451976776124,19.55715341567993,-1.2112985610961928
sample_008,case02,pvdr,PVDR,1.7966069888665888,1.2584784686123809,1.2759771541881182,0.017498685575737305
sample_008,case02,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,7.571629834635082,25.264920516673392,24.858710611717495,-0.40620990495589737
sample_008,case02,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,6.350267394972314,21.461996722876776,21.10845156985434,-0.35354515302243783
sample_008,case02,cord_d2,Cord D2,4.304217872619628,19.671601181030265,19.542571105957023,-0.12903007507324205
sample_008,case02,brainstem_d2,Brainstem D2,7.62433998107911,27.171277618408205,26.99733222961426,-0.17394538879394617
sample_008,case02,parotid_r_mean,Parotid R mean,0.21397229129015796,3.977957018216451,3.7289543173529887,-0.24900270086346232
sample_008,case03,ptv_d95,PTV D95,3.5000001192092896,20.780370235443115,18.51711082458496,-2.2632594108581543
sample_008,case03,pvdr,PVDR,1.6557359939167076,1.226137304646989,1.1118880552324306,-0.11424924941455838
sample_008,case03,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,7.893605106264787,25.64805475713526,24.563088272390342,-1.0849664847449176
sample_008,case03,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,6.3122657820646655,21.370457245603085,20.790240558999567,-0.5802166866035172
sample_008,case03,cord_d2,Cord D2,18.599873275756835,36.75244186401367,36.567655334472654,-0.1847865295410145
sample_008,case03,brainstem_d2,Brainstem D2,18.5877791595459,36.98411651611328,36.759743194580075,-0.2243733215332071
sample_008,case03,parotid_r_mean,Parotid R mean,4.715152071943186,21.12198116418087,20.04042862400864,-1.081552540172229
sample_008,case04,ptv_d95,PTV D95,3.4999999046325683,19.828991889953613,13.33503408432007,-6.493957805633544
sample_008,case04,pvdr,PVDR,1.9199070266211269,1.2690912016869145,1.4422216494758362,0.17313044778892173
sample_008,case04,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,6.1157045766817415,23.45848959203004,21.256660744016923,-2.2018288480131183
sample_008,case04,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,3.8142536735420576,17.165809463072954,16.36729017875824,-0.7985192843147146
sample_008,case04,cord_d2,Cord D2,12.86361804962158,32.439658203125,32.28583465576172,-0.15382354736328097
sample_008,case04,brainstem_d2,Brainstem D2,26.443986892700195,37.77180770874023,37.6590673828125,-0.11274032592773153
sample_008,case04,parotid_r_mean,Parotid R mean,3.353234562127277,16.28658890868678,15.291503421706382,-0.9950854869803987
sample_008,case05,ptv_d95,PTV D95,3.4999999046325683,20.475390815734862,18.949393653869627,-1.5259971618652344
sample_008,case05,pvdr,PVDR,2.0117584786890403,1.276668909632434,1.1583560492119016,-0.11831286042053235
sample_008,case05,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,6.226131111328786,24.147616679551724,23.24555321455439,-0.9020634649973331
sample_008,case05,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,4.913785900432322,19.933997991861865,19.390732166604593,-0.5432658252572722
sample_008,case05,cord_d2,Cord D2,17.382209701538084,34.72404632568359,34.551422882080075,-0.17262344360351278
sample_008,case05,brainstem_d2,Brainstem D2,10.529837722778321,31.920467834472657,31.711412734985352,-0.20905509948730483
sample_008,case05,parotid_r_mean,Parotid R mean,7.717367107699616,26.441062595868353,25.414213209441215,-1.0268493864271377
sample_008,case06,ptv_d95,PTV D95,3.499999833106995,20.272654914855956,18.85652027130127,-1.4161346435546847
sample_008,case06,pvdr,PVDR,1.7061907148943334,1.1829929598163247,1.2075869477268206,0.02459398791049594
sample_008,case06,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,7.543073716337961,25.505421255839526,24.70402418582732,-0.8013970700122073
sample_008,case06,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,6.422456015930188,22.163424335192502,21.504902641011146,-0.6585216941813563
sample_008,case06,cord_d2,Cord D2,5.403743743896482,21.37785217285156,21.193979568481446,-0.18387260437011577
sample_008,case06,brainstem_d2,Brainstem D2,6.732566375732423,22.937389450073244,22.458822708129883,-0.4785667419433608
sample_008,case06,parotid_r_mean,Parotid R mean,5.246605821811792,23.51990000021578,22.580525775870893,-0.9393742243448884
sample_008,case07,ptv_d95,PTV D95,3.5000000953674317,20.570646476745605,18.50921764373779,-2.061428833007813
sample_008,case07,pvdr,PVDR,2.1613267665900513,1.3020040230891503,1.3390002025404846,0.036996179451334266
sample_008,case07,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,6.415503504528602,24.378764448382476,23.357187362139776,-1.0215770862427007
sample_008,case07,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,5.824338141293821,21.207006971915618,20.14801295871906,-1.058994013196557
sample_008,case07,cord_d2,Cord D2,9.003155403137207,25.230537185668943,25.06570617675781,-0.16483100891113267
sample_008,case07,brainstem_d2,Brainstem D2,8.335540504455567,24.947576751708986,24.71080146789551,-0.23677528381347557
sample_008,case07,parotid_r_mean,Parotid R mean,3.8203198885676835,18.505160811453155,17.705857147833314,-0.7993036636198418
sample_008,case08,ptv_d95,PTV D95,3.500000047683716,21.031130504608154,19.381793212890624,-1.6493372917175293
sample_008,case08,pvdr,PVDR,1.6140858790872068,1.220895184861619,1.1019764883325995,-0.11891869652901943
sample_008,case08,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,7.966978740692139,25.2905742226121,24.322894332516498,-0.967679890095603
sample_008,case08,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,6.200121616227579,21.376797317085213,20.637226204945176,-0.7395711121400375
sample_008,case08,cord_d2,Cord D2,12.02076622009277,32.90871948242187,32.72875869750977,-0.17996078491210454
sample_008,case08,brainstem_d2,Brainstem D2,10.299411087036132,30.680261535644533,30.151545104980467,-0.5287164306640655
sample_008,case08,parotid_r_mean,Parotid R mean,9.591219079374063,29.040722328725487,28.000541733250472,-1.0401805954750145
sample_008,case09,ptv_d95,PTV D95,3.5000001430511474,21.038126754760743,20.13860969543457,-0.8995170593261719
sample_008,case09,pvdr,PVDR,1.8639824157560045,1.216339690944683,1.1363899223243337,-0.07994976862034942
sample_008,case09,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,7.143698386991114,25.01964075171544,24.68091016860361,-0.338730583111829
sample_008,case09,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,6.54102773662969,22.100879125616213,21.700696631252672,-0.40018249436354125
sample_008,case09,cord_d2,Cord D2,11.807664413452148,29.330017013549803,29.234398040771485,-0.09561897277831832
sample_008,case09,brainstem_d2,Brainstem D2,9.051507835388184,30.459240646362304,30.226375274658206,-0.23286537170409716
sample_008,case09,parotid_r_mean,Parotid R mean,12.636478632146662,30.706048237193716,29.748482413243767,-0.9575658239499489
sample_008,case10,ptv_d95,PTV D95,3.5,21.301044940948486,19.480034351348877,-1.8210105895996094
sample_008,case10,pvdr,PVDR,1.645898441108816,1.1833711925125485,1.1108390048755286,-0.07253218763701996
sample_008,case10,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,8.18923931996917,25.843258324266365,25.26537489326706,-0.5778834309993037
sample_008,case10,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,7.3043823211845735,22.550709222641768,22.25647401518837,-0.29423520745339715
sample_008,case10,cord_d2,Cord D2,12.623858299255371,33.705359649658206,33.62513916015625,-0.08022048950195426
sample_008,case10,brainstem_d2,Brainstem D2,12.214059333801272,33.42674682617188,33.08205017089844,-0.34469665527343807
sample_008,case10,parotid_r_mean,Parotid R mean,6.92926394216942,26.393155165392944,25.388095096626667,-1.0050600687662765
sample_009,case01,ptv_d95,PTV D95,3.5000001788139343,29.873493194580078,28.996875762939453,-0.876617431640625
sample_009,case01,pvdr,PVDR,1.7942250613848219,1.167427207934769,1.179158787474536,0.011731579539767
sample_009,case01,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,7.1248379276762455,33.4086126194676,32.84886919357926,-0.5597434258883354
sample_009,case01,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,5.551478219009564,28.237613509071448,27.73330289146572,-0.5043106176057286
sample_009,case01,cord_d2,Cord D2,1.6935659074783322,20.99034828186035,20.767670974731445,-0.22267730712890454
sample_009,case01,brainstem_d2,Brainstem D2,4.724041156768799,31.011145782470702,30.655888977050783,-0.3552568054199199
sample_009,case01,parotid_r_mean,Parotid R mean,4.527316856745518,25.402803064596775,24.658962748749087,-0.7438403158476881
sample_009,case02,ptv_d95,PTV D95,3.5,29.496242141723634,27.82566556930542,-1.670576572418213
sample_009,case02,pvdr,PVDR,1.7966069888665888,1.1465596705684817,1.1623079773774552,0.015748306808973433
sample_009,case02,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,7.571629834635082,34.02861237062902,33.49564557225758,-0.5329667983714401
sample_009,case02,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,6.350267394972314,29.486260099122326,29.03003466393249,-0.45622543518983605
sample_009,case02,cord_d2,Cord D2,4.304217872619628,28.169035415649407,28.046209564208976,-0.12282585144043168
sample_009,case02,brainstem_d2,Brainstem D2,7.62433998107911,37.4730322265625,37.23063232421875,-0.24239990234374886
sample_009,case02,parotid_r_mean,Parotid R mean,0.21397229129015796,7.070165224267979,6.726786591789939,-0.34337863247803924
sample_009,case03,ptv_d95,PTV D95,3.5000001192092896,29.453636646270752,25.341654300689697,-4.111982345581055
sample_009,case03,pvdr,PVDR,1.6557359939167076,1.1318703936917764,1.0027677235927375,-0.12910267009903897
sample_009,case03,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,7.893605106264787,34.24337362659996,32.89252563255375,-1.3508479940462124
sample_009,case03,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,6.3122657820646655,29.253875406167577,28.544208107920028,-0.7096672982475489
sample_009,case03,cord_d2,Cord D2,18.599873275756835,44.75711486816406,44.608817443847656,-0.1482974243164037
sample_009,case03,brainstem_d2,Brainstem D2,18.5877791595459,44.88222290039062,44.66236663818359,-0.21985626220703125
sample_009,case03,parotid_r_mean,Parotid R mean,4.715152071943186,29.737201370855775,28.466564363421817,-1.2706370074339581
sample_009,case04,ptv_d95,PTV D95,3.4999999046325683,28.833644294738768,18.204707527160643,-10.628936767578125
sample_009,case04,pvdr,PVDR,1.9199070266211269,1.1646052139088963,1.3231150937358818,0.1585098798269855
sample_009,case04,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,6.1157045766817415,32.42892227093567,29.56895715691981,-2.8599651140158606
sample_009,case04,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,3.8142536735420576,24.88311140393041,23.886691078770586,-0.9964203251598249
sample_009,case04,cord_d2,Cord D2,12.86361804962158,40.46656555175781,40.28251251220703,-0.18405303955078267
sample_009,case04,brainstem_d2,Brainstem D2,26.443986892700195,43.66431472778321,43.54516998291016,-0.11914474487304716
sample_009,case04,parotid_r_mean,Parotid R mean,3.353234562127277,24.119464174906412,22.910242808948862,-1.20922136595755
sample_009,case05,ptv_d95,PTV D95,3.4999999046325683,29.320398139953614,25.76433448791504,-3.556063652038574
sample_009,case05,pvdr,PVDR,2.0117584786890403,1.165635984675973,1.0389274856071093,-0.1267084990688636
sample_009,case05,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,6.226131111328786,33.13331130328174,31.980316687444148,-1.1529946158375886
sample_009,case05,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,4.913785900432322,28.14859166091575,27.46146304467898,-0.6871286162367696
sample_009,case05,cord_d2,Cord D2,17.382209701538084,42.976023559570315,42.82315551757812,-0.15286804199219262
sample_009,case05,brainstem_d2,Brainstem D2,10.529837722778321,41.207220764160155,41.04691650390625,-0.160304260253902
sample_009,case05,parotid_r_mean,Parotid R mean,7.717367107699616,35.254806325893206,34.052722202647814,-1.2020841232453918
sample_009,case06,ptv_d95,PTV D95,3.499999833106995,28.74227657318115,26.563342094421387,-2.178934478759764
sample_009,case06,pvdr,PVDR,1.7061907148943334,1.1106758300940651,1.1332041808592537,0.022528350765188554
sample_009,case06,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,7.543073716337961,34.130399042756046,33.0928606542946,-1.0375383884614493
sample_009,case06,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,6.422456015930188,30.236248957208748,29.39974597236472,-0.836502984844028
sample_009,case06,cord_d2,Cord D2,5.403743743896482,30.077848510742182,29.890356521606442,-0.18749198913574006
sample_009,case06,brainstem_d2,Brainstem D2,6.732566375732423,31.67969497680664,31.046278457641602,-0.6334165191650385
sample_009,case06,parotid_r_mean,Parotid R mean,5.246605821811792,32.54974095508306,31.439156002468533,-1.110584952614527
sample_009,case07,ptv_d95,PTV D95,3.5000000953674317,29.414492797851562,26.456338691711426,-2.9581541061401353
sample_009,case07,pvdr,PVDR,2.1613267665900513,1.175636614999562,1.207559356191726,0.03192274119216387
sample_009,case07,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,6.415503504528602,33.30201440454149,31.96486703100625,-1.3371473735352382
sample_009,case07,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,5.824338141293821,29.400760318811606,28.020228197142,-1.3805321216696065
sample_009,case07,cord_d2,Cord D2,9.003155403137207,33.83685821533203,33.67137435913086,-0.16548385620117045
sample_009,case07,brainstem_d2,Brainstem D2,8.335540504455567,33.233009338378906,33.01116058349609,-0.22184875488281364
sample_009,case07,parotid_r_mean,Parotid R mean,3.8203198885676835,26.64985188378228,25.71246627268165,-0.9373856111006305
sample_009,case08,ptv_d95,PTV D95,3.500000047683716,29.724221134185793,25.530285930633546,-4.193935203552247
sample_009,case08,pvdr,PVDR,1.6140858790872068,1.1350087951331316,1.0066703162158728,-0.1283384789172588
sample_009,case08,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,7.966978740692139,33.82097979783232,32.58809195207255,-1.2328878457597696
sample_009,case08,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,6.200121616227579,29.41819660348792,28.479746354744545,-0.9384502487433757
sample_009,case08,cord_d2,Cord D2,12.02076622009277,41.665433959960936,41.4776969909668,-0.1877369689941375
sample_009,case08,brainstem_d2,Brainstem D2,10.299411087036132,39.890944519042975,39.15141387939453,-0.7395306396484429
sample_009,case08,parotid_r_mean,Parotid R mean,9.591219079374063,37.74451233834932,36.520015346642694,-1.2244969917066229
sample_009,case09,ptv_d95,PTV D95,3.5000001430511474,29.735992431640625,27.284771347045897,-2.451221084594728
sample_009,case09,pvdr,PVDR,1.8639824157560045,1.129729309979428,1.0439383848683246,-0.08579092511110353
sample_009,case09,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,7.143698386991114,33.761649165387475,33.33843168747697,-0.4232174779105051
