sample_id,plan_id,metric,label,physical_value,no_sink_value,with_sink_value,delta
sample_006,case06,cord_d2,Cord D2,5.403743743896482,19.988159713745116,19.827241744995113,-0.16091796875000242
sample_006,case06,brainstem_d2,Brainstem D2,6.732566375732423,21.375090255737305,20.95656005859375,-0.41853019714355355
sample_006,case06,parotid_r_mean,Parotid R mean,5.246605821811792,21.98260605166657,21.21473005082872,-0.7678760008378482
sample_006,case07,ptv_d95,PTV D95,3.5000000953674317,19.144252014160156,17.60455150604248,-1.5397005081176758
sample_006,case07,pvdr,PVDR,2.1613267665900513,1.394688498194395,1.4256888047247545,0.031000306530359456
sample_006,case07,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,6.415503504528602,22.47391633617961,21.734270271073644,-0.7396460651059655
sample_006,case07,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,5.824338141293821,19.75727426179453,19.008702333610277,-0.7485719281842549
sample_006,case07,cord_d2,Cord D2,9.003155403137207,23.34185501098633,23.190284729003906,-0.15157028198242273
sample_006,case07,brainstem_d2,Brainstem D2,8.335540504455567,23.025241928100588,22.797722854614257,-0.22751907348633083
sample_006,case07,parotid_r_mean,Parotid R mean,3.8203198885676835,17.327919886810612,16.759024658588448,-0.5688952282221642
sample_006,case08,ptv_d95,PTV D95,3.500000047683716,19.590731620788574,18.31150350570679,-1.2792281150817857
sample_006,case08,pvdr,PVDR,1.6140858790872068,1.293074210538834,1.129668517626542,-0.163405692912292
sample_006,case08,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,7.966978740692139,23.357050341699075,22.606848640391995,-0.7502017013070805
sample_006,case08,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,6.200121616227579,19.935984331349026,19.405084636546732,-0.5308996948022937
sample_006,case08,cord_d2,Cord D2,12.02076622009277,32.47956130981445,32.254660034179686,-0.22490127563476392
sample_006,case08,brainstem_d2,Brainstem D2,10.299411087036132,27.77403450012207,27.165103149414062,-0.6089313507080085
sample_006,case08,parotid_r_mean,Parotid R mean,9.591219079374063,26.820831753509214,25.6784540619513,-1.1423776915579147
sample_006,case09,ptv_d95,PTV D95,3.5000001430511474,19.462657928466797,18.609741592407225,-0.8529163360595717
sample_006,case09,pvdr,PVDR,1.8639824157560045,1.2709931149449711,1.1668543617087586,-0.10413875323621258
sample_006,case09,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,7.143698386991114,23.106165449884568,22.830880217298443,-0.2752852325861248
sample_006,case09,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,6.54102773662969,20.556239464137075,20.26755107151646,-0.28868839262061385
sample_006,case09,cord_d2,Cord D2,11.807664413452148,27.894229354858396,27.664460067749022,-0.22976928710937372
sample_006,case09,brainstem_d2,Brainstem D2,9.051507835388184,30.55451385498047,29.252458953857424,-1.3020549011230464
sample_006,case09,parotid_r_mean,Parotid R mean,12.636478632146662,28.75706313547462,27.545030616991447,-1.2120325184831735
sample_006,case10,ptv_d95,PTV D95,3.5,19.74376106262207,17.93246555328369,-1.811295509338379
sample_006,case10,pvdr,PVDR,1.645898441108816,1.236224694302768,1.1409510287635136,-0.09527366553925432
sample_006,case10,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,8.18923931996917,23.746082071763542,23.28641540130271,-0.45966667046083387
sample_006,case10,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,7.3043823211845735,20.929070471534946,20.714264613335285,-0.2148058581996608
sample_006,case10,cord_d2,Cord D2,12.623858299255371,34.22692947387695,33.97650070190429,-0.25042877197265767
sample_006,case10,brainstem_d2,Brainstem D2,12.214059333801272,32.40075622558594,31.774403381347657,-0.62635284423828
sample_006,case10,parotid_r_mean,Parotid R mean,6.92926394216942,25.235629490168407,23.861614757113987,-1.3740147330544197
sample_007,case01,ptv_d95,PTV D95,3.5000001788139343,14.441941022872925,14.031144380569458,-0.4107966423034668
sample_007,case01,pvdr,PVDR,1.7942250613848219,1.4873850804753745,1.4997134715182643,0.012328391042889741
sample_007,case01,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,7.1248379276762455,17.540529369540067,17.298487041787443,-0.2420423277526247
sample_007,case01,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,5.551478219009564,14.205375018466492,13.984526774690474,-0.2208482437760182
sample_007,case01,cord_d2,Cord D2,1.6935659074783322,8.991802444458006,8.863372688293456,-0.1284297561645502
sample_007,case01,brainstem_d2,Brainstem D2,4.724041156768799,14.995987129211427,14.849425048828126,-0.1465620803833012
sample_007,case01,parotid_r_mean,Parotid R mean,4.527316856745518,12.349050156757086,11.976379592972572,-0.3726705637845136
sample_007,case02,ptv_d95,PTV D95,3.5,14.44178524017334,13.753529930114746,-0.6882553100585938
sample_007,case02,pvdr,PVDR,1.7966069888665888,1.4960415658045447,1.513621625192409,0.017580059387864333
sample_007,case02,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,7.571629834635082,18.128339900418492,17.88171266972827,-0.24662723069022263
sample_007,case02,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,6.350267394972314,15.18136408877559,14.976363376291413,-0.20500071248417662
sample_007,case02,cord_d2,Cord D2,4.304217872619628,13.51189750671386,13.418000831603996,-0.09389667510986399
sample_007,case02,brainstem_d2,Brainstem D2,7.62433998107911,19.425375289916992,19.31047058105469,-0.11490470886230142
sample_007,case02,parotid_r_mean,Parotid R mean,0.21397229129015796,2.5118032232679504,2.35249618472475,-0.15930703854320027
sample_007,case03,ptv_d95,PTV D95,3.5000001192092896,14.606096029281616,13.569636106491089,-1.0364599227905273
sample_007,case03,pvdr,PVDR,1.6557359939167076,1.4264016630498992,1.2884083392112502,-0.13799332383864904
sample_007,case03,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,7.893605106264787,18.50672524563065,17.84641687186677,-0.6603083737638826
sample_007,case03,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,6.3122657820646655,15.101060389315665,14.773712777872934,-0.3273476114427307
sample_007,case03,cord_d2,Cord D2,18.599873275756835,31.246746139526365,31.045578918457032,-0.20116722106933338
sample_007,case03,brainstem_d2,Brainstem D2,18.5877791595459,31.43801071166992,31.115927963256837,-0.3220827484130844
sample_007,case03,parotid_r_mean,Parotid R mean,4.715152071943186,15.002414273734045,14.12170031769107,-0.8807139560429746
sample_007,case04,ptv_d95,PTV D95,3.4999999046325683,13.95707426071167,10.405449771881104,-3.5516244888305657
sample_007,case04,pvdr,PVDR,1.9199070266211269,1.4035611843473978,1.5892726286706786,0.1857114443232808
sample_007,case04,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,6.1157045766817415,17.16992418372433,15.62341113264657,-1.5465130510777598
sample_007,case04,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,3.8142536735420576,12.052249734701238,11.516566242171725,-0.5356834925295129
sample_007,case04,cord_d2,Cord D2,12.86361804962158,27.22992492675781,27.03062873840332,-0.19929618835449148
sample_007,case04,brainstem_d2,Brainstem D2,26.443986892700195,32.0355583190918,31.953403549194338,-0.08215476989746051
sample_007,case04,parotid_r_mean,Parotid R mean,3.353234562127277,11.310901943360916,10.58285325175584,-0.7280486916050766
sample_007,case05,ptv_d95,PTV D95,3.4999999046325683,14.346607208251953,13.488366603851318,-0.8582406044006348
sample_007,case05,pvdr,PVDR,2.0117584786890403,1.4771870027277492,1.3552904384612225,-0.12189656426652662
sample_007,case05,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,6.226131111328786,17.11167215080116,16.546724401049694,-0.5649477497514646
sample_007,case05,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,4.913785900432322,13.889734830807692,13.570412814405998,-0.3193220164016939
sample_007,case05,cord_d2,Cord D2,17.382209701538084,29.806643829345703,29.66572021484375,-0.14092361450195412
sample_007,case05,brainstem_d2,Brainstem D2,10.529837722778321,28.064157791137696,27.794320373535157,-0.2698374176025382
sample_007,case05,parotid_r_mean,Parotid R mean,7.717367107699616,19.801137824010368,18.83321270412869,-0.9679251198816772
sample_007,case06,ptv_d95,PTV D95,3.499999833106995,14.591350650787353,13.848044681549073,-0.7433059692382802
sample_007,case06,pvdr,PVDR,1.7061907148943334,1.2974057292600245,1.3186677901868304,0.021262060926805937
sample_007,case06,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,7.543073716337961,18.552450203817514,18.080659868414507,-0.4717903354030071
sample_007,case06,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,6.422456015930188,15.639649733405692,15.26239764792805,-0.37725208547764133
sample_007,case06,cord_d2,Cord D2,5.403743743896482,14.851916160583492,14.686709251403808,-0.16520690917968395
sample_007,case06,brainstem_d2,Brainstem D2,6.732566375732423,16.11272804260254,15.736149368286133,-0.37657867431640746
sample_007,case06,parotid_r_mean,Parotid R mean,5.246605821811792,17.45700761428987,16.833176223677818,-0.6238313906120538
sample_007,case07,ptv_d95,PTV D95,3.5000000953674317,14.463904571533202,13.340811252593994,-1.1230933189392083
sample_007,case07,pvdr,PVDR,2.1613267665900513,1.522008396142357,1.5563951707959847,0.034386774653627716
sample_007,case07,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,6.415503504528602,17.342195315231496,16.745155297384535,-0.597040017846961
sample_007,case07,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,5.824338141293821,14.878922696313255,14.266608683330274,-0.6123140129829814
sample_007,case07,cord_d2,Cord D2,9.003155403137207,18.099778594970704,17.970126342773437,-0.12965225219726761
sample_007,case07,brainstem_d2,Brainstem D2,8.335540504455567,17.716487045288087,17.512910842895508,-0.20357620239257912
sample_007,case07,parotid_r_mean,Parotid R mean,3.8203198885676835,12.880894956685076,12.39321611288822,-0.48767884379685533
sample_007,case08,ptv_d95,PTV D95,3.500000047683716,14.853577423095704,14.126247549057007,-0.7273298740386966
sample_007,case08,pvdr,PVDR,1.6140858790872068,1.3701940013166138,1.232258006962629,-0.13793599435398485
sample_007,case08,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,7.966978740692139,18.32139945370142,17.72734981652878,-0.5940496371726418
sample_007,case08,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,6.200121616227579,15.08985787141865,14.657290141029227,-0.4325677303894224
sample_007,case08,cord_d2,Cord D2,12.02076622009277,27.69478500366211,27.533901443481444,-0.16088356018066463
sample_007,case08,brainstem_d2,Brainstem D2,10.299411087036132,22.393493499755863,21.874302291870116,-0.519191207885747
sample_007,case08,parotid_r_mean,Parotid R mean,9.591219079374063,22.007726860046386,21.14209281266338,-0.8656340473830078
sample_007,case09,ptv_d95,PTV D95,3.5000001430511474,14.848551940917968,14.527321052551269,-0.3212308883666992
sample_007,case09,pvdr,PVDR,1.8639824157560045,1.344109241638298,1.2558022732461678,-0.08830696839213026
sample_007,case09,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,7.143698386991114,17.953761153494643,17.73931603263639,-0.2144451208582545
sample_007,case09,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,6.54102773662969,15.640359549650412,15.411946305912858,-0.22841324373755434
sample_007,case09,cord_d2,Cord D2,11.807664413452148,22.7970767211914,22.61970520019531,-0.17737152099608977
sample_007,case09,brainstem_d2,Brainstem D2,9.051507835388184,25.663230285644534,24.671078872680663,-0.9921514129638709
sample_007,case09,parotid_r_mean,Parotid R mean,12.636478632146662,24.10388821495904,23.19805481843274,-0.9058333965262975
sample_007,case10,ptv_d95,PTV D95,3.5,15.149971008300781,14.30845308303833,-0.8415179252624512
sample_007,case10,pvdr,PVDR,1.645898441108816,1.2974538160847404,1.2184066989687412,-0.07904711711599921
sample_007,case10,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,8.18923931996917,18.73153308595633,18.36987377188283,-0.36165931407349916
sample_007,case10,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,7.3043823211845735,16.090479675499168,15.919648297779501,-0.17083137771966683
sample_007,case10,cord_d2,Cord D2,12.623858299255371,29.29642364501953,29.117271194458006,-0.1791524505615243
sample_007,case10,brainstem_d2,Brainstem D2,12.214059333801272,27.30119354248047,26.87739860534668,-0.42379493713378835
sample_007,case10,parotid_r_mean,Parotid R mean,6.92926394216942,20.33676690958967,19.30437900273487,-1.032387906854801
sample_008,case01,ptv_d95,PTV D95,3.5000001788139343,21.149171829223633,20.506628036499023,-0.6425437927246094
sample_008,case01,pvdr,PVDR,1.7942250613848219,1.4812989291735037,1.4958417587467168,0.014542829573213067
sample_008,case01,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,7.1248379276762455,24.996878967768904,24.577578749441678,-0.4193002183272263
sample_008,case01,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,5.551478219009564,20.281445952611865,19.90126364446868,-0.38018230814318343
sample_008,case01,cord_d2,Cord D2,1.6935659074783322,13.444942398071289,13.25512378692627,-0.18981861114501974
sample_008,case01,brainstem_d2,Brainstem D2,4.724041156768799,21.79797836303711,21.595284500122073,-0.20269386291503722
sample_008,case01,parotid_r_mean,Parotid R mean,4.527316856745518,17.805470917441628,17.21245812888097,-0.5930127885606566
sample_008,case02,ptv_d95,PTV D95,3.5,21.0514986038208,19.85773649215698,-1.193762111663819
sample_008,case02,pvdr,PVDR,1.7966069888665888,1.4951520985079958,1.5167285111602746,0.02157641265227883
sample_008,case02,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,7.571629834635082,25.70162706675637,25.269280405811173,-0.43234666094519625
sample_008,case02,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,6.350267394972314,21.54616358594112,21.18488672973383,-0.3612768562072901
sample_008,case02,cord_d2,Cord D2,4.304217872619628,19.713927383422842,19.57996002197265,-0.1339673614501926
sample_008,case02,brainstem_d2,Brainstem D2,7.62433998107911,28.590325241088873,28.30076141357422,-0.2895638275146517
sample_008,case02,parotid_r_mean,Parotid R mean,0.21397229129015796,3.97797656757663,3.7289734286491316,-0.24900313892749848
sample_008,case03,ptv_d95,PTV D95,3.5000001192092896,21.400140285491943,18.735149383544922,-2.6649909019470215
sample_008,case03,pvdr,PVDR,1.6557359939167076,1.4244540335060336,1.231787744956088,-0.19266628854994572
sample_008,case03,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,7.893605106264787,26.27604202911008,25.061196929840442,-1.2148450992696382
sample_008,case03,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,6.3122657820646655,21.473386136360887,20.869243451218722,-0.6041426851421647
sample_008,case03,cord_d2,Cord D2,18.599873275756835,44.49081878662109,44.23139953613281,-0.2594192504882784
sample_008,case03,brainstem_d2,Brainstem D2,18.5877791595459,44.16524353027344,43.4430355834961,-0.7222079467773455
sample_008,case03,parotid_r_mean,Parotid R mean,4.715152071943186,21.925790497750945,20.49095994197961,-1.4348305557713346
sample_008,case04,ptv_d95,PTV D95,3.4999999046325683,20.393629264831542,13.060654449462891,-7.332974815368651
sample_008,case04,pvdr,PVDR,1.9199070266211269,1.3732250466774274,1.5986497683828704,0.22542472170544303
sample_008,case04,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,6.1157045766817415,24.759818365200115,22.13524497603011,-2.6245733891700063
sample_008,case04,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,3.8142536735420576,17.498996753756163,16.60643373449946,-0.892563019256702
sample_008,case04,cord_d2,Cord D2,12.86361804962158,39.53892303466797,39.24010208129883,-0.2988209533691375
sample_008,case04,brainstem_d2,Brainstem D2,26.443986892700195,38.001573181152345,37.910556182861335,-0.09101699829101051
sample_008,case04,parotid_r_mean,Parotid R mean,3.353234562127277,16.51562337201051,15.340989141753226,-1.1746342302572828
sample_008,case05,ptv_d95,PTV D95,3.4999999046325683,20.971177101135254,19.33305549621582,-1.6381216049194336
sample_008,case05,pvdr,PVDR,2.0117584786890403,1.4433862059425555,1.2692607519461352,-0.17412545399642032
sample_008,case05,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,6.226131111328786,24.661098626053775,23.66500809613396,-0.9960905299198153
sample_008,case05,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,4.913785900432322,20.020789224488468,19.458782329241945,-0.5620068952465225
sample_008,case05,cord_d2,Cord D2,17.382209701538084,42.979697113037105,42.71111434936523,-0.2685827636718727
sample_008,case05,brainstem_d2,Brainstem D2,10.529837722778321,41.381390228271485,40.86769805908203,-0.5136921691894543
sample_008,case05,parotid_r_mean,Parotid R mean,7.717367107699616,28.719324341205635,27.06558949441621,-1.6537348467894262
sample_008,case06,ptv_d95,PTV D95,3.499999833106995,21.38905563354492,19.675053024291994,-1.7140026092529261
sample_008,case06,pvdr,PVDR,1.7061907148943334,1.262102944996812,1.2878122238211311,0.02570927882431917
sample_008,case06,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,7.543073716337961,26.537743407971384,25.6828021397804,-0.8549412681909843
sample_008,case06,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,6.422456015930188,22.344793819976886,21.669599350424676,-0.6751944695522099
sample_008,case06,cord_d2,Cord D2,5.403743743896482,21.394675216674806,21.213438873291015,-0.1812363433837909
sample_008,case06,brainstem_d2,Brainstem D2,6.732566375732423,23.03900032043457,22.500983505249025,-0.5380168151855464
sample_008,case06,parotid_r_mean,Parotid R mean,5.246605821811792,25.691218640105895,24.66837970656578,-1.0228389335401147
sample_008,case07,ptv_d95,PTV D95,3.5000000953674317,21.194153022766113,18.970895957946777,-2.223257064819336
sample_008,case07,pvdr,PVDR,2.1613267665900513,1.4913739546709048,1.5319357650181586,0.04056181034725381
sample_008,case07,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,6.415503504528602,24.963694508464645,23.916528232376848,-1.0471662760877969
sample_008,case07,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,5.824338141293821,21.30103541762941,20.231639999347234,-1.069395418282177
sample_008,case07,cord_d2,Cord D2,9.003155403137207,25.256582946777343,25.088869552612305,-0.1677133941650375
sample_008,case07,brainstem_d2,Brainstem D2,8.335540504455567,24.98324905395508,24.744964294433593,-0.23828475952148764
sample_008,case07,parotid_r_mean,Parotid R mean,3.8203198885676835,18.871614224982984,18.063175844905352,-0.8084383800776322
sample_008,case08,ptv_d95,PTV D95,3.500000047683716,21.685162925720217,19.740900993347168,-1.944261932373049
sample_008,case08,pvdr,PVDR,1.6140858790872068,1.3627332804379209,1.1719568913519705,-0.1907763890859504
sample_008,case08,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,7.966978740692139,25.89864573606562,24.838700174365346,-1.0599455617002747
sample_008,case08,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,6.200121616227579,21.480900520794844,20.724259477428944,-0.7566410433658994
sample_008,case08,cord_d2,Cord D2,12.02076622009277,40.58285903930663,40.343628997802725,-0.2392300415039088
sample_008,case08,brainstem_d2,Brainstem D2,10.299411087036132,32.11613342285156,31.276238403320313,-0.839895019531248
sample_008,case08,parotid_r_mean,Parotid R mean,9.591219079374063,31.473169457792032,29.976507495148013,-1.4966619626440192
sample_008,case09,ptv_d95,PTV D95,3.5000001430511474,21.7106575012207,20.47268295288086,-1.2379745483398423
sample_008,case09,pvdr,PVDR,1.8639824157560045,1.297666506034564,1.178062328284508,-0.11960417775005605
sample_008,case09,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,7.143698386991114,25.672093871485057,25.290440598272337,-0.38165327321272
sample_008,case09,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,6.54102773662969,22.223712954162902,21.815105363267016,-0.40860759089588683
sample_008,case09,cord_d2,Cord D2,11.807664413452148,33.20823013305664,32.96769744873046,-0.24053268432617614
sample_008,case09,brainstem_d2,Brainstem D2,9.051507835388184,38.203635253906256,36.4729118347168,-1.7307234191894594
sample_008,case09,parotid_r_mean,Parotid R mean,12.636478632146662,33.650615372320615,32.093402962732796,-1.5572124095878195
sample_008,case10,ptv_d95,PTV D95,3.5,22.193240642547607,19.797061443328857,-2.39617919921875
sample_008,case10,pvdr,PVDR,1.645898441108816,1.2744235102596493,1.1679000141648623,-0.10652349609478695
sample_008,case10,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,8.18923931996917,26.405468870935387,25.758448377580727,-0.6470204933546597
sample_008,case10,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,7.3043823211845735,22.63487525977067,22.327447391957406,-0.3074278678132636
sample_008,case10,cord_d2,Cord D2,12.623858299255371,42.62928588867187,42.36409927368164,-0.26518661499023466
sample_008,case10,brainstem_d2,Brainstem D2,12.214059333801272,39.77463943481445,38.897329864501955,-0.877309570312498
sample_008,case10,parotid_r_mean,Parotid R mean,6.92926394216942,29.639026946250837,27.91090403084803,-1.7281229154028068
sample_009,case01,ptv_d95,PTV D95,3.5000001788139343,30.177232265472412,29.28944730758667,-0.8877849578857422
sample_009,case01,pvdr,PVDR,1.7942250613848219,1.422841752624865,1.4367200927344914,0.013878340109626519
sample_009,case01,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,7.1248379276762455,33.78730930567939,33.221002505213356,-0.5663068004660374
sample_009,case01,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,5.551478219009564,28.294898625783926,27.787613342026948,-0.5072852837569783
sample_009,case01,cord_d2,Cord D2,1.6935659074783322,20.991076354980468,20.768158798217772,-0.2229175567626953
sample_009,case01,brainstem_d2,Brainstem D2,4.724041156768799,31.33686965942383,30.969508743286134,-0.36736091613769517
sample_009,case01,parotid_r_mean,Parotid R mean,4.527316856745518,25.42021887422812,24.676369345308554,-0.743849528919565
sample_009,case02,ptv_d95,PTV D95,3.5,29.78444423675537,28.14788475036621,-1.6365594863891602
sample_009,case02,pvdr,PVDR,1.7966069888665888,1.4333585641369049,1.4535695705735596,0.020211006436654744
sample_009,case02,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,7.571629834635082,34.58203626430303,34.018225643857114,-0.5638106204459135
sample_009,case02,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,6.350267394972314,29.58070606853327,29.1162175305936,-0.46448853793966904
sample_009,case02,cord_d2,Cord D2,4.304217872619628,28.179195327758784,28.055158615112298,-0.12403671264648608
sample_009,case02,brainstem_d2,Brainstem D2,7.62433998107911,39.40374755859375,39.107784576416016,-0.2959629821777341
sample_009,case02,parotid_r_mean,Parotid R mean,0.21397229129015796,7.070176294114854,6.726797472828566,-0.34337882128628827
sample_009,case03,ptv_d95,PTV D95,3.5000001192092896,30.284420013427734,25.756701946258545,-4.5277180671691895
sample_009,case03,pvdr,PVDR,1.6557359939167076,1.3804516015044064,1.1771124207054409,-0.2033391807989655
sample_009,case03,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,7.893605106264787,35.02678329428987,33.528309404604315,-1.498473889685556
sample_009,case03,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,6.3122657820646655,29.366695539469347,28.632400481488826,-0.7342950579805212
sample_009,case03,cord_d2,Cord D2,18.599873275756835,57.33427062988281,57.01217315673828,-0.32209747314453097
sample_009,case03,brainstem_d2,Brainstem D2,18.5877791595459,56.1861996459961,55.54104858398438,-0.6451510620117205
sample_009,case03,parotid_r_mean,Parotid R mean,4.715152071943186,30.76880548650568,29.085996034410265,-1.682809452095416
sample_009,case04,ptv_d95,PTV D95,3.4999999046325683,29.582663154602052,18.305798530578613,-11.276864624023439
sample_009,case04,pvdr,PVDR,1.9199070266211269,1.3017131216061548,1.5117777824135665,0.2100646608074117
sample_009,case04,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,6.1157045766817415,34.171854244558375,30.771859593600954,-3.399994650957421
sample_009,case04,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,3.8142536735420576,25.270440560760836,24.16607327010426,-1.104367290656576
sample_009,case04,cord_d2,Cord D2,12.86361804962158,51.57068313598633,51.24701080322265,-0.32367233276367813
sample_009,case04,brainstem_d2,Brainstem D2,26.443986892700195,43.973175048828125,43.79594467163086,-0.17723037719726165
sample_009,case04,parotid_r_mean,Parotid R mean,3.353234562127277,24.408336587385698,22.979832194549868,-1.4285043928358299
sample_009,case05,ptv_d95,PTV D95,3.4999999046325683,29.948904609680177,26.213649559020997,-3.7352550506591804
sample_009,case05,pvdr,PVDR,2.0117584786890403,1.372281617680767,1.1936814847261383,-0.17860013295462873
sample_009,case05,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,6.226131111328786,33.779389086925256,32.517577047559236,-1.2618120393660206
sample_009,case05,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,4.913785900432322,28.245062487495247,27.538244862999253,-0.7068176244959936
sample_009,case05,cord_d2,Cord D2,17.382209701538084,55.970860443115235,55.690870208740236,-0.27999023437499915
sample_009,case05,brainstem_d2,Brainstem D2,10.529837722778321,55.03060333251953,54.490954895019534,-0.5396484374999986
sample_009,case05,parotid_r_mean,Parotid R mean,7.717367107699616,38.50258685410625,36.546329059022845,-1.9562577950834026
sample_009,case06,ptv_d95,PTV D95,3.499999833106995,30.194035911560057,27.701959800720214,-2.492076110839843
sample_009,case06,pvdr,PVDR,1.7061907148943334,1.2116472044817959,1.2353202162240104,0.02367301174221459
sample_009,case06,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,7.543073716337961,35.50209315242053,34.39571790896402,-1.1063752434565046
sample_009,case06,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,6.422456015930188,30.447926622887852,29.591979633820568,-0.8559469890672844
sample_009,case06,cord_d2,Cord D2,5.403743743896482,30.091333389282223,29.89937477111816,-0.1919586181640618
sample_009,case06,brainstem_d2,Brainstem D2,6.732566375732423,31.788633041381836,31.104172821044923,-0.6844602203369128
sample_009,case06,parotid_r_mean,Parotid R mean,5.246605821811792,35.93184448396317,34.72652203338315,-1.2053224505800202
sample_009,case07,ptv_d95,PTV D95,3.5000000953674317,30.1967716217041,27.1414026260376,-3.0553689956665018
sample_009,case07,pvdr,PVDR,2.1613267665900513,1.4130953944933873,1.449480187289675,0.0363847927962877
sample_009,case07,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,6.415503504528602,34.04617277266842,32.67939628704694,-1.3667764856214788
sample_009,case07,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,5.824338141293821,29.50636149389061,28.11487598759868,-1.3914855062919287
sample_009,case07,cord_d2,Cord D2,9.003155403137207,33.89602035522461,33.71503631591797,-0.18098403930663665
sample_009,case07,brainstem_d2,Brainstem D2,8.335540504455567,33.2621467590332,33.041176300048825,-0.22097045898437528
sample_009,case07,parotid_r_mean,Parotid R mean,3.8203198885676835,27.10162520360465,26.15508238089205,-0.9465428227126012
sample_009,case08,ptv_d95,PTV D95,3.500000047683716,30.51829261779785,26.075754356384277,-4.442538261413574
sample_009,case08,pvdr,PVDR,1.6140858790872068,1.3134785718335258,1.1167914498353115,-0.19668712199821425
sample_009,case08,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,7.966978740692139,34.6002432289897,33.25980237794905,-1.340440851040647
sample_009,case08,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,6.200121616227579,29.535783034756992,28.57931090095463,-0.956472133802361
sample_009,case08,cord_d2,Cord D2,12.02076622009277,53.5566030883789,53.25423889160156,-0.30236419677734006
sample_009,case08,brainstem_d2,Brainstem D2,10.299411087036132,41.62066787719727,40.676724395751954,-0.9439434814453165
sample_009,case08,parotid_r_mean,Parotid R mean,9.591219079374063,41.29291660809758,39.51230007133098,-1.780616536766594
sample_009,case09,ptv_d95,PTV D95,3.5000001430511474,30.502529525756838,28.10982475280762,-2.3927047729492195
sample_009,case09,pvdr,PVDR,1.8639824157560045,1.2324335727713336,1.1099947735372928,-0.12243879923404077
sample_009,case09,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,7.143698386991114,34.583353616784336,34.113083807122074,-0.4702698096622626
