repeat_id,seed,history_scale,histories_base,histories_spot,repeat_root,plan_id,case_label,site_group,mode,mode_label,mean_gammah2ax_peak,mean_gammah2ax_valley,mean_tunel_peak,mean_tunel_valley,cytokine_global_auc,cytokine_peak_roi_auc,cytokine_valley_roi_auc
seed11_hist1p0,11,1.0,1000000,2000000,/Users/kw/Desktop/SFRT_repo_docs_fix/project/public_results/revision_checks_20260616/step02_phase35_fullcohort/repeat_runs/seed11_hist1p0,case03,Base-of-tongue / oropharynx bilobed central mass,oropharynx_bot,bystander_no_sink,"Bystander, no vascular sink",0.7482442259788513,0.502990186214447,0.9612249135971069,0.8439571857452393,121.41068267822266,1659.0111083984375,1127.06640625
seed11_hist1p0,11,1.0,1000000,2000000,/Users/kw/Desktop/SFRT_repo_docs_fix/project/public_results/revision_checks_20260616/step02_phase35_fullcohort/repeat_runs/seed11_hist1p0,case03,Base-of-tongue / oropharynx bilobed central mass,oropharynx_bot,bystander_with_sink,"Bystander, anatomical vascular sink",0.7452629804611206,0.5034105777740479,0.9119104743003845,0.8197963237762451,111.94268035888672,1102.339599609375,990.8735961914062
seed11_hist1p0,11,1.0,1000000,2000000,/Users/kw/Desktop/SFRT_repo_docs_fix/project/public_results/revision_checks_20260616/step02_phase35_fullcohort/repeat_runs/seed11_hist1p0,case04,Laryngo-hypopharyngeal elongated cylinder,laryngohypopharynx,physical_only,Physical-only,0.6059553623199463,0.26220229268074036,0.6059553623199463,0.26220229268074036,0.0,0.0,0.0
seed11_hist1p0,11,1.0,1000000,2000000,/Users/kw/Desktop/SFRT_repo_docs_fix/project/public_results/revision_checks_20260616/step02_phase35_fullcohort/repeat_runs/seed11_hist1p0,case04,Laryngo-hypopharyngeal elongated cylinder,laryngohypopharynx,bystander_no_sink,"Bystander, no vascular sink",0.7528445720672607,0.4970336854457855,0.9538877010345459,0.8278726935386658,76.5129623413086,1524.7822265625,1061.755126953125
seed11_hist1p0,11,1.0,1000000,2000000,/Users/kw/Desktop/SFRT_repo_docs_fix/project/public_results/revision_checks_20260616/step02_phase35_fullcohort/repeat_runs/seed11_hist1p0,case04,Laryngo-hypopharyngeal elongated cylinder,laryngohypopharynx,bystander_with_sink,"Bystander, anatomical vascular sink",0.7529484033584595,0.49231311678886414,0.9527211785316467,0.7472079396247864,68.42910766601562,1502.610595703125,796.5162963867188
seed11_hist1p0,11,1.0,1000000,2000000,/Users/kw/Desktop/SFRT_repo_docs_fix/project/public_results/revision_checks_20260616/step02_phase35_fullcohort/repeat_runs/seed11_hist1p0,case05,Parapharyngeal / prestyloid deep-space bulky mass,parapharyngeal_deep_space,physical_only,Physical-only,0.6215103268623352,0.24152155220508575,0.6215103268623352,0.24152155220508575,0.0,0.0,0.0
seed11_hist1p0,11,1.0,1000000,2000000,/Users/kw/Desktop/SFRT_repo_docs_fix/project/public_results/revision_checks_20260616/step02_phase35_fullcohort/repeat_runs/seed11_hist1p0,case05,Parapharyngeal / prestyloid deep-space bulky mass,parapharyngeal_deep_space,bystander_no_sink,"Bystander, no vascular sink",0.7588682174682617,0.4738713204860687,0.9610897898674011,0.8302116990089417,116.05411529541016,1629.525146484375,1095.6248779296875
seed11_hist1p0,11,1.0,1000000,2000000,/Users/kw/Desktop/SFRT_repo_docs_fix/project/public_results/revision_checks_20260616/step02_phase35_fullcohort/repeat_runs/seed11_hist1p0,case05,Parapharyngeal / prestyloid deep-space bulky mass,parapharyngeal_deep_space,bystander_with_sink,"Bystander, anatomical vascular sink",0.7571925520896912,0.47464871406555176,0.9251841306686401,0.8083899021148682,107.75067138671875,1119.4730224609375,996.6080322265625
seed11_hist1p0,11,1.0,1000000,2000000,/Users/kw/Desktop/SFRT_repo_docs_fix/project/public_results/revision_checks_20260616/step02_phase35_fullcohort/repeat_runs/seed11_hist1p0,case06,Buccal mucosa / cheek infiltrative crescent,cheek_superficial,physical_only,Physical-only,0.6082432270050049,0.18163514137268066,0.6082432270050049,0.18163514137268066,0.0,0.0,0.0
seed11_hist1p0,11,1.0,1000000,2000000,/Users/kw/Desktop/SFRT_repo_docs_fix/project/public_results/revision_checks_20260616/step02_phase35_fullcohort/repeat_runs/seed11_hist1p0,case06,Buccal mucosa / cheek infiltrative crescent,cheek_superficial,bystander_no_sink,"Bystander, no vascular sink",0.7604540586471558,0.44692036509513855,0.9491122364997864,0.805574357509613,94.11754608154297,1449.848876953125,1031.045166015625
seed11_hist1p0,11,1.0,1000000,2000000,/Users/kw/Desktop/SFRT_repo_docs_fix/project/public_results/revision_checks_20260616/step02_phase35_fullcohort/repeat_runs/seed11_hist1p0,case06,Buccal mucosa / cheek infiltrative crescent,cheek_superficial,bystander_with_sink,"Bystander, anatomical vascular sink",0.7604540586471558,0.4460398554801941,0.9491122364997864,0.7918657064437866,90.60790252685547,1449.8482666015625,994.0673828125
seed11_hist1p0,11,1.0,1000000,2000000,/Users/kw/Desktop/SFRT_repo_docs_fix/project/public_results/revision_checks_20260616/step02_phase35_fullcohort/repeat_runs/seed11_hist1p0,case07,Oral tongue / floor-of-mouth horseshoe,oral_tongue_floor_mouth,physical_only,Physical-only,0.6213486194610596,0.24701665341854095,0.6213486194610596,0.24701665341854095,0.0,0.0,0.0
seed11_hist1p0,11,1.0,1000000,2000000,/Users/kw/Desktop/SFRT_repo_docs_fix/project/public_results/revision_checks_20260616/step02_phase35_fullcohort/repeat_runs/seed11_hist1p0,case07,Oral tongue / floor-of-mouth horseshoe,oral_tongue_floor_mouth,bystander_no_sink,"Bystander, no vascular sink",0.7617558240890503,0.48052743077278137,0.9629402160644531,0.8325513005256653,118.07764434814453,1656.3330078125,1091.9171142578125
seed11_hist1p0,11,1.0,1000000,2000000,/Users/kw/Desktop/SFRT_repo_docs_fix/project/public_results/revision_checks_20260616/step02_phase35_fullcohort/repeat_runs/seed11_hist1p0,case07,Oral tongue / floor-of-mouth horseshoe,oral_tongue_floor_mouth,bystander_with_sink,"Bystander, anatomical vascular sink",0.761757493019104,0.4795050621032715,0.962873101234436,0.8152155876159668,112.86750030517578,1654.886474609375,1041.3765869140625
seed11_hist1p0,11,1.0,1000000,2000000,/Users/kw/Desktop/SFRT_repo_docs_fix/project/public_results/revision_checks_20260616/step02_phase35_fullcohort/repeat_runs/seed11_hist1p0,case08,Bulky nodal conglomerate level II-IV with central necrosis,nodal_neck,physical_only,Physical-only,0.6333153247833252,0.2653764486312866,0.6333153247833252,0.2653764486312866,0.0,0.0,0.0
