plan_id,case_label,site_group,true_model_id,true_model_label,comparator_id,comparator_label,metric,label,units,true_value,comparator_value,true_minus_comparator,favors_true_sink
case03,Base-of-tongue / oropharynx bilobed central mass,oropharynx_bot,true_vessel_sink,"Bystander, anatomical vascular sink",ap_flip_sink,"Bystander, anterior-posterior flipped vessel sink",mean_gammah2ax_valley,mean_gammah2ax_valley,a.u.,0.5586006045341492,0.5567271709442139,0.0018734335899353027,False
case03,Base-of-tongue / oropharynx bilobed central mass,oropharynx_bot,true_vessel_sink,"Bystander, anatomical vascular sink",ap_flip_sink,"Bystander, anterior-posterior flipped vessel sink",mean_tunel_valley,mean_tunel_valley,a.u.,0.8771268725395203,0.8644853830337524,0.012641489505767822,False
case03,Base-of-tongue / oropharynx bilobed central mass,oropharynx_bot,true_vessel_sink,"Bystander, anatomical vascular sink",ap_flip_sink,"Bystander, anterior-posterior flipped vessel sink",cytokine_valley_roi_auc,cytokine_valley_roi_auc,a.u.,1364.216552734375,1401.6536865234375,-37.4371337890625,True
case03,Base-of-tongue / oropharynx bilobed central mass,oropharynx_bot,true_vessel_sink,"Bystander, anatomical vascular sink",ap_flip_sink,"Bystander, anterior-posterior flipped vessel sink",cytokine_global_auc,cytokine_global_auc,a.u.,135.9909210205078,141.10655212402344,-5.115631103515625,True
case03,Base-of-tongue / oropharynx bilobed central mass,oropharynx_bot,true_vessel_sink,"Bystander, anatomical vascular sink",si_flip_sink,"Bystander, superior-inferior flipped vessel sink",mean_gammah2ax_valley,mean_gammah2ax_valley,a.u.,0.5586006045341492,0.559131383895874,-0.0005307793617248535,True
case03,Base-of-tongue / oropharynx bilobed central mass,oropharynx_bot,true_vessel_sink,"Bystander, anatomical vascular sink",si_flip_sink,"Bystander, superior-inferior flipped vessel sink",mean_tunel_valley,mean_tunel_valley,a.u.,0.8771268725395203,0.8880491852760315,-0.01092231273651123,True
case03,Base-of-tongue / oropharynx bilobed central mass,oropharynx_bot,true_vessel_sink,"Bystander, anatomical vascular sink",si_flip_sink,"Bystander, superior-inferior flipped vessel sink",cytokine_valley_roi_auc,cytokine_valley_roi_auc,a.u.,1364.216552734375,1476.747314453125,-112.53076171875,True
case03,Base-of-tongue / oropharynx bilobed central mass,oropharynx_bot,true_vessel_sink,"Bystander, anatomical vascular sink",si_flip_sink,"Bystander, superior-inferior flipped vessel sink",cytokine_global_auc,cytokine_global_auc,a.u.,135.9909210205078,138.71255493164062,-2.7216339111328125,True
case03,Base-of-tongue / oropharynx bilobed central mass,oropharynx_bot,true_vessel_sink,"Bystander, anatomical vascular sink",local_dropout_sink_20mm,"Bystander, local vessel dropout within 20 mm of GTV",mean_gammah2ax_valley,mean_gammah2ax_valley,a.u.,0.5586006045341492,0.5589281320571899,-0.0003275275230407715,True
case03,Base-of-tongue / oropharynx bilobed central mass,oropharynx_bot,true_vessel_sink,"Bystander, anatomical vascular sink",local_dropout_sink_20mm,"Bystander, local vessel dropout within 20 mm of GTV",mean_tunel_valley,mean_tunel_valley,a.u.,0.8771268725395203,0.8981418013572693,-0.021014928817749023,True
case03,Base-of-tongue / oropharynx bilobed central mass,oropharynx_bot,true_vessel_sink,"Bystander, anatomical vascular sink",local_dropout_sink_20mm,"Bystander, local vessel dropout within 20 mm of GTV",cytokine_valley_roi_auc,cytokine_valley_roi_auc,a.u.,1364.216552734375,1576.95458984375,-212.738037109375,True
case03,Base-of-tongue / oropharynx bilobed central mass,oropharynx_bot,true_vessel_sink,"Bystander, anatomical vascular sink",local_dropout_sink_20mm,"Bystander, local vessel dropout within 20 mm of GTV",cytokine_global_auc,cytokine_global_auc,a.u.,135.9909210205078,148.37994384765625,-12.389022827148438,True
case03,Base-of-tongue / oropharynx bilobed central mass,oropharynx_bot,true_vessel_sink,"Bystander, anatomical vascular sink",randomized_displacement_sink,"Bystander, randomized anatomy-constrained vessel displacement",mean_gammah2ax_valley,mean_gammah2ax_valley,a.u.,0.5586006045341492,0.5579533576965332,0.0006472468376159668,False
case03,Base-of-tongue / oropharynx bilobed central mass,oropharynx_bot,true_vessel_sink,"Bystander, anatomical vascular sink",randomized_displacement_sink,"Bystander, randomized anatomy-constrained vessel displacement",mean_tunel_valley,mean_tunel_valley,a.u.,0.8771268725395203,0.8790680170059204,-0.0019411444664001465,True
case03,Base-of-tongue / oropharynx bilobed central mass,oropharynx_bot,true_vessel_sink,"Bystander, anatomical vascular sink",randomized_displacement_sink,"Bystander, randomized anatomy-constrained vessel displacement",cytokine_valley_roi_auc,cytokine_valley_roi_auc,a.u.,1364.216552734375,1442.46875,-78.252197265625,True
case03,Base-of-tongue / oropharynx bilobed central mass,oropharynx_bot,true_vessel_sink,"Bystander, anatomical vascular sink",randomized_displacement_sink,"Bystander, randomized anatomy-constrained vessel displacement",cytokine_global_auc,cytokine_global_auc,a.u.,135.9909210205078,140.2702178955078,-4.279296875,True
